0.0	3.33
4.0	48.67
49.33	88.67
167.33	206.67
207.33	215.33
216.0	222.0
222.67	235.33
236.0	242.67
245.33	267.33
268.0	292.0
364.0	368.0
368.67	406.0
406.67	462.67
506.67	535.33
538.67	554.0
554.67	582.0
584.0	616.0
628.67	642.67
643.33	651.33
652.0	696.67
704.67	726.0
726.67	766.67
767.33	822.67
823.33	851.33
858.0	912.67
913.33	995.33
996.0	1025.33
1026.0	1036.67
1037.33	1072.0
1072.67	1088.0
1088.67	1108.67
1111.33	1120.0
1120.67	1129.33
1130.0	1139.33
1140.0	1146.0
1146.67	1323.33
