0.0	4.0
4.67	54.0
55.33	88.0
88.67	100.67
101.33	118.0
118.67	164.67
165.33	202.0
202.67	214.67
215.33	247.33
248.0	272.67
273.33	280.0
280.67	313.33
314.0	333.33
334.0	354.0
354.67	375.33
376.0	404.67
558.67	608.0
608.67	641.33
673.33	677.33
682.67	703.33
706.67	746.67
747.33	762.67
763.33	776.67
854.67	861.33
862.0	870.0
876.67	880.67
881.33	920.0
920.67	940.0
940.67	973.33
974.0	996.0
996.67	1449.33
1450.0	1453.33
1454.0	1466.0
