level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	60	220	142	27	-1	
3	1	1	1	0	0	60	220	142	27	-1	
4	1	1	1	1	0	60	220	142	27	-1	
5	1	1	1	1	1	60	220	142	27	95	Hypotheses
2	1	2	0	0	0	59	279	368	122	-1	
3	1	2	1	0	0	59	279	368	50	-1	
4	1	2	1	1	0	59	279	368	15	-1	
5	1	2	1	1	1	59	280	15	11	69	H1:
5	1	2	1	1	2	86	279	42	12	96	Colors
5	1	2	1	1	3	133	280	20	11	94	will
5	1	2	1	1	4	159	280	15	11	94	be
5	1	2	1	1	5	180	283	32	8	93	more
5	1	2	1	1	6	218	280	86	11	92	discriminable
5	1	2	1	1	7	309	283	16	8	96	on
5	1	2	1	1	8	330	280	45	11	96	denser
5	1	2	1	1	9	380	280	47	14	93	shapes
4	1	2	1	2	0	87	311	112	18	-1	
5	1	2	1	2	1	87	311	112	18	65	Be-oo
3	1	2	2	0	0	59	352	245	49	-1	
4	1	2	2	1	0	59	352	245	15	-1	
5	1	2	2	1	1	59	352	18	12	91	H2:
5	1	2	2	1	2	87	352	32	12	93	Denser
5	1	2	2	1	3	130	355	40	12	96	shapes
5	1	2	2	1	4	191	352	19	12	95	will
5	1	2	2	1	5	216	355	46	12	85	appear
5	1	2	2	1	6	267	352	37	15	88	larger
4	1	2	2	2	0	87	383	83	18	-1	
5	1	2	2	2	1	87	383	83	18	18	wex-
2	1	3	0	0	0	59	425	470	32	-1	
3	1	3	1	0	0	59	425	470	32	-1	
4	1	3	1	1	0	59	425	470	15	-1	
5	1	3	1	1	1	59	425	21	12	86	H3:
5	1	3	1	1	2	87	425	78	12	95	Interference
5	1	3	1	1	3	170	425	55	12	96	between
5	1	3	1	1	4	231	425	59	12	95	channels
5	1	3	1	1	5	295	425	19	11	95	will
5	1	3	1	1	6	320	425	16	12	95	be
5	1	3	1	1	7	341	426	75	13	96	asymmetric:
5	1	3	1	1	8	426	425	39	15	96	shape
5	1	3	1	1	9	471	425	19	12	96	will
5	1	3	1	1	10	496	428	33	9	95	more
4	1	3	1	2	0	59	443	398	14	-1	
5	1	3	1	2	1	59	443	76	14	91	significantly
5	1	3	1	2	2	140	443	35	11	95	affect
5	1	3	1	2	3	180	443	32	12	95	color
5	1	3	1	2	4	217	443	24	11	96	and
5	1	3	1	2	5	247	445	25	9	96	size
5	1	3	1	2	6	277	443	28	11	96	than
5	1	3	1	2	7	311	443	36	11	96	either
5	1	3	1	2	8	352	443	20	11	96	will
5	1	3	1	2	9	377	443	35	11	95	affect
5	1	3	1	2	10	418	443	39	14	92	shape
2	1	4	0	0	0	78	471	339	34	-1	
3	1	4	1	0	0	78	471	339	34	-1	
4	1	4	1	1	0	78	471	339	34	-1	
5	1	4	1	1	1	78	475	65	30	47	(oxte
5	1	4	1	1	2	147	467	22	42	36	=
5	1	4	1	1	3	176	472	53	33	51	SEM)
5	1	4	1	1	4	244	485	9	9	78	>
5	1	4	1	1	5	265	471	53	34	24	(EM
5	1	4	1	1	6	354	475	63	30	20	ext)
2	1	5	0	0	0	16	174	600	372	-1	
3	1	5	1	0	0	16	174	600	372	-1	
4	1	5	1	1	0	16	174	600	372	-1	
5	1	5	1	1	1	16	174	600	372	95	 

