level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	60	235	181	20	-1	
3	1	1	1	0	0	60	235	181	20	-1	
4	1	1	1	1	0	60	235	181	20	-1	
5	1	1	1	1	1	60	235	113	19	96	Experimental
5	1	1	1	1	2	181	235	60	20	96	Design
2	1	2	0	0	0	59	294	127	21	-1	
3	1	2	1	0	0	59	294	127	21	-1	
4	1	2	1	1	0	59	294	127	21	-1	
5	1	2	1	1	1	59	294	56	21	95	Shape
5	1	2	1	1	2	122	299	10	11	95	+
5	1	2	1	1	3	139	294	47	16	96	Color
2	1	3	0	0	0	59	354	117	21	-1	
3	1	3	1	0	0	59	354	117	21	-1	
4	1	3	1	1	0	59	354	117	21	-1	
5	1	3	1	1	1	59	354	56	21	96	Shape
5	1	3	1	1	2	122	359	10	11	96	+
5	1	3	1	1	3	139	354	37	17	96	Size
2	1	4	0	0	0	59	415	88	20	-1	
3	1	4	1	0	0	59	415	88	20	-1	
4	1	4	1	1	0	59	415	88	20	-1	
5	1	4	1	1	1	59	415	88	20	96	Symmetry
2	1	5	0	0	0	59	475	271	16	-1	
3	1	5	1	0	0	59	475	271	16	-1	
4	1	5	1	1	0	59	475	271	16	-1	
5	1	5	1	1	1	59	475	94	16	93	Discussion
5	1	5	1	1	2	161	475	11	16	93	&
5	1	5	1	1	3	180	475	55	16	96	Future
5	1	5	1	1	4	244	475	86	16	96	Directions
2	1	6	0	0	0	16	174	600	372	-1	
3	1	6	1	0	0	16	174	600	372	-1	
4	1	6	1	1	0	16	174	600	372	-1	
5	1	6	1	1	1	16	174	600	372	95	 

