level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	94	234	89	17	-1	
3	1	1	1	0	0	94	234	89	17	-1	
4	1	1	1	1	0	94	234	89	17	-1	
5	1	1	1	1	1	94	234	89	17	96	Takeaways
2	1	2	0	0	0	102	273	195	57	-1	
3	1	2	1	0	0	102	273	195	57	-1	
4	1	2	1	1	0	102	273	195	11	-1	
5	1	2	1	1	1	102	273	57	9	96	Disclosures
5	1	2	1	1	2	162	273	10	9	96	of
5	1	2	1	1	3	176	273	57	11	96	stigmatized
5	1	2	1	1	4	236	276	61	8	79	experiences
4	1	2	1	2	0	102	288	188	9	-1	
5	1	2	1	2	1	102	291	12	6	54	on
5	1	2	1	2	2	118	288	47	9	93	identified
5	1	2	1	2	3	169	288	28	9	95	social
5	1	2	1	2	4	201	288	30	9	96	media
5	1	2	1	2	5	235	291	17	6	96	can
5	1	2	1	2	6	256	288	20	9	94	lead
5	1	2	1	2	7	277	278	13	28	86	to
4	1	2	1	3	0	102	303	181	9	-1	
5	1	2	1	3	1	102	305	49	7	59	‘outcomes
5	1	2	1	3	2	155	306	12	6	96	on
5	1	2	1	3	3	171	303	19	9	91	three
5	1	2	1	3	4	215	304	13	8	56	levels:
5	1	2	1	3	5	235	303	48	9	56	individual,
4	1	2	1	4	0	102	318	115	12	-1	
5	1	2	1	4	1	102	318	37	12	21	ee
5	1	2	1	4	2	145	319	72	8	31	es
2	1	3	0	0	0	74	220	492	282	-1	
3	1	3	1	0	0	74	220	492	282	-1	
4	1	3	1	1	0	74	220	492	282	-1	
5	1	3	1	1	1	74	220	492	282	95	 

