level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	127	277	366	44	-1	
3	1	1	1	0	0	127	277	366	44	-1	
4	1	1	1	1	0	127	277	355	13	-1	
5	1	1	1	1	1	127	277	69	13	20	ee
5	1	1	1	1	2	200	277	63	13	20	eee
5	1	1	1	1	3	267	277	77	12	26	eee
5	1	1	1	1	4	426	277	56	13	14	ete
4	1	1	1	2	0	127	293	366	14	-1	
5	1	1	1	2	1	130	297	3	7	65	8
5	1	1	1	2	2	139	285	6	29	70	a
5	1	1	1	2	3	152	294	29	10	91	result
5	1	1	1	2	4	181	285	15	29	91	of
5	1	1	1	2	5	199	294	59	13	93	disclosing
5	1	1	1	2	6	261	297	14	7	96	on
5	1	1	1	2	7	279	293	57	11	87	identified
5	1	1	1	2	8	339	294	33	10	93	social
5	1	1	1	2	9	376	294	36	10	93	media
5	1	1	1	2	10	416	294	20	10	96	and
5	1	1	1	2	11	440	294	53	10	96	reactions
4	1	1	1	3	0	127	310	166	11	-1	
5	1	1	1	3	1	127	310	136	11	0	eeu
2	1	2	0	0	0	74	220	492	282	-1	
3	1	2	1	0	0	74	220	492	282	-1	
4	1	2	1	1	0	74	220	492	282	-1	
5	1	2	1	1	1	74	220	492	282	95	 

