level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	127	243	329	17	-1	
3	1	1	1	0	0	127	243	329	17	-1	
4	1	1	1	1	0	127	243	329	17	-1	
5	1	1	1	1	1	127	243	182	13	92	Social/Network-Level:
5	1	1	1	1	2	316	244	140	16	88	Destigmatization
2	1	2	0	0	0	154	316	309	58	-1	
3	1	2	1	0	0	154	316	309	44	-1	
4	1	2	1	1	0	154	316	286	10	-1	
5	1	2	1	1	1	154	318	2	6	85	I's
5	1	2	1	1	2	170	318	46	6	95	somebody
5	1	2	1	1	3	224	305	33	28	96	trying
5	1	2	1	1	4	262	318	14	8	96	to
5	1	2	1	1	5	281	305	25	28	96	reach
5	1	2	1	1	6	311	319	16	5	96	out
5	1	2	1	1	7	332	318	13	6	94	to
5	1	2	1	1	8	351	320	11	5	94	you
5	1	2	1	1	9	369	305	20	28	93	and
5	1	2	1	1	10	391	316	16	8	86	to
5	1	2	1	1	11	406	319	34	5	86	share
4	1	2	1	2	0	161	322	302	28	-1	
5	1	2	1	2	1	161	322	15	28	72	at
5	1	2	1	2	2	181	332	19	11	43	hap;
5	1	2	1	2	3	241	334	8	7	82	to
5	1	2	1	2	4	255	332	9	9	72	them
5	1	2	1	2	5	279	334	10	7	72	to
5	1	2	1	2	6	295	335	15	8	92	pr
5	1	2	1	2	7	357	335	7	6	60	ina
5	1	2	1	2	8	373	335	25	9	60	way,
5	1	2	1	2	9	406	332	57	9	88	normalize
4	1	2	1	3	0	183	349	270	11	-1	
5	1	2	1	3	1	183	352	36	6	42	rriages,
5	1	2	1	3	2	225	339	8	28	96	to
5	1	2	1	3	3	239	339	14	28	96	let
5	1	2	1	3	4	259	353	25	7	83	you
5	1	2	1	3	5	277	339	31	28	83	know
5	1	2	1	3	6	314	349	19	9	96	that
5	1	2	1	3	7	421	353	1	4	47	e,
5	1	2	1	3	8	434	350	19	8	93	and
3	1	2	2	0	0	181	366	198	8	-1	
4	1	2	2	1	0	181	366	198	8	-1	
5	1	2	2	1	1	181	369	11	5	96	said,
5	1	2	2	1	2	208	367	9	7	96	to
5	1	2	2	1	3	228	368	22	6	96	share
5	1	2	2	1	4	265	368	42	6	87	something
5	1	2	2	1	5	317	369	30	5	95	about
5	1	2	2	1	6	352	366	27	8	95	them:
2	1	3	0	0	0	153	383	228	11	-1	
3	1	3	1	0	0	153	383	228	11	-1	
4	1	3	1	1	0	153	383	228	11	-1	
5	1	3	1	1	1	153	383	62	11	96	something
5	1	3	1	1	2	207	372	15	28	92	to
5	1	3	1	1	3	228	383	18	11	96	help
5	1	3	1	1	4	251	372	19	28	96	you
5	1	3	1	1	5	272	384	11	7	96	to
5	1	3	1	1	6	286	383	25	8	96	feel
5	1	3	1	1	7	324	384	16	7	91	better.
5	1	3	1	1	8	356	383	25	8	81	-P10
2	1	4	0	0	0	74	220	492	282	-1	
3	1	4	1	0	0	74	220	492	282	-1	
4	1	4	1	1	0	74	220	492	282	-1	
5	1	4	1	1	1	74	220	492	282	95	 

