level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	127	243	374	36	-1	
3	1	1	1	0	0	127	243	374	36	-1	
4	1	1	1	1	0	127	243	374	13	-1	
5	1	1	1	1	1	127	243	137	13	90	Individual-Level:
5	1	1	1	1	2	269	243	80	13	95	Transition
5	1	1	1	1	3	356	243	31	13	84	into
5	1	1	1	1	4	392	247	8	9	84	a
5	1	1	1	1	5	407	245	59	11	96	mentor
5	1	1	1	1	6	471	243	30	13	96	and
4	1	1	1	2	0	127	262	297	17	-1	
5	1	1	1	2	1	127	264	81	15	93	supporter
5	1	1	1	2	2	213	262	31	13	96	role
5	1	1	1	2	3	250	262	51	13	92	within
5	1	1	1	2	4	307	263	43	12	92	one’s
5	1	1	1	2	5	356	262	68	13	96	network
2	1	2	0	0	0	252	322	207	62	-1	
3	1	2	1	0	0	252	322	207	42	-1	
4	1	2	1	1	0	252	322	207	10	-1	
5	1	2	1	1	1	245	312	15	28	73	Je
5	1	2	1	1	2	265	322	38	9	95	who've
5	1	2	1	1	3	304	312	19	28	96	had
5	1	2	1	1	4	325	312	73	28	95	miscarriages
5	1	2	1	1	5	404	312	26	28	96	since
5	1	2	1	1	6	435	322	24	9	84	then
4	1	2	1	2	0	272	338	156	10	-1	
5	1	2	1	2	1	268	329	18	28	58	out
5	1	2	1	2	2	289	329	28	28	95	first
5	1	2	1	2	3	317	329	16	28	95	and
5	1	2	1	2	4	351	339	15	8	51	said,
5	1	2	1	2	5	370	329	8	28	50	‘I
5	1	2	1	2	6	380	329	26	28	71	think
5	1	2	1	2	7	412	329	15	28	87	I'm
4	1	2	1	3	0	269	355	182	9	-1	
5	1	2	1	3	1	269	355	19	9	95	how
5	1	2	1	3	2	288	356	19	8	94	do
5	1	2	1	3	3	314	356	1	8	86	|
5	1	2	1	3	4	320	355	22	9	94	deal
5	1	2	1	3	5	344	345	24	28	96	with
5	1	2	1	3	6	367	345	30	28	91	this?’
5	1	2	1	3	7	404	345	47	28	82	Because
3	1	2	2	0	0	286	372	96	12	-1	
4	1	2	2	1	0	286	372	96	12	-1	
5	1	2	2	1	1	286	372	60	12	49	ugh
5	1	2	2	1	2	303	362	14	28	89	it
5	1	2	2	1	3	317	372	19	12	89	and
5	1	2	2	1	4	338	362	26	28	96	they
5	1	2	2	1	5	363	372	19	11	94	kn
2	1	3	0	0	0	164	389	129	10	-1	
3	1	3	1	0	0	164	389	129	10	-1	
4	1	3	1	1	0	164	389	129	10	-1	
5	1	3	1	1	1	164	391	16	6	1	out
5	1	3	1	1	2	185	392	9	5	96	my
5	1	3	1	1	3	197	392	68	7	92	experience.
5	1	3	1	1	4	275	389	18	8	66	-P1
2	1	4	0	0	0	74	220	492	282	-1	
3	1	4	1	0	0	74	220	492	282	-1	
4	1	4	1	1	0	74	220	492	282	-1	
5	1	4	1	1	1	74	220	492	282	95	 

