level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	348	281	127	9	-1	
3	1	1	1	0	0	348	281	127	9	-1	
4	1	1	1	1	0	348	281	127	9	-1	
5	1	1	1	1	1	348	281	57	9	37	ee
5	1	1	1	1	2	469	281	6	9	22	|
2	1	2	0	0	0	344	330	165	10	-1	
3	1	2	1	0	0	344	330	165	10	-1	
4	1	2	1	1	0	344	330	165	10	-1	
5	1	2	1	1	1	344	331	38	9	96	Physical
5	1	2	1	1	2	391	334	29	5	93	world
5	1	2	1	1	3	425	331	84	8	67	names/identitie:
2	1	3	0	0	0	149	371	262	42	-1	
3	1	3	1	0	0	149	371	274	42	-1	
4	1	3	1	1	0	149	371	262	42	-1	
5	1	3	1	1	1	149	371	43	42	65	©
5	1	3	1	1	2	197	374	68	30	90	tumbir
5	1	3	1	1	3	349	381	19	10	95	May
5	1	3	1	1	4	385	382	6	7	95	not
5	1	3	1	1	5	396	380	27	9	96	know
2	1	4	0	0	0	134	407	380	52	-1	
3	1	4	1	0	0	134	407	380	52	-1	
4	1	4	1	1	0	134	407	380	52	-1	
5	1	4	1	1	1	134	410	68	33	33	§nstagnam
5	1	4	1	1	2	452	407	62	52	95	Ei
2	1	5	0	0	0	74	220	492	282	-1	
3	1	5	1	0	0	74	220	492	282	-1	
4	1	5	1	1	0	74	220	492	282	-1	
5	1	5	1	1	1	74	220	492	282	95	 

