level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	94	234	90	17	-1	
3	1	1	1	0	0	94	234	90	17	-1	
4	1	1	1	1	0	94	234	90	17	-1	
5	1	1	1	1	1	94	234	90	17	96	Takeaways
2	1	2	0	0	0	101	272	196	58	-1	
3	1	2	1	0	0	101	272	196	58	-1	
4	1	2	1	1	0	102	272	195	12	-1	
5	1	2	1	1	1	102	272	70	10	4	Pen
5	1	2	1	1	2	175	273	122	11	9	eee
4	1	2	1	2	0	102	288	188	9	-1	
5	1	2	1	2	1	102	291	12	6	50	Con
5	1	2	1	2	2	118	288	47	9	95	identified
5	1	2	1	2	3	169	288	28	9	95	social
5	1	2	1	2	4	201	288	30	9	90	media
5	1	2	1	2	5	235	291	17	6	90	can
5	1	2	1	2	6	256	288	21	9	95	lead
5	1	2	1	2	7	280	290	10	7	90	to
4	1	2	1	3	0	102	303	172	9	-1	
5	1	2	1	3	1	102	305	49	7	68	‘outcomes
5	1	2	1	3	2	151	293	15	28	96	on
5	1	2	1	3	3	165	293	29	28	95	three
5	1	2	1	3	4	203	303	25	9	65	levels:
5	1	2	1	3	5	234	303	40	9	65	individu
4	1	2	1	4	0	101	318	117	12	-1	
5	1	2	1	4	1	145	318	73	9	22	ears
2	1	3	0	0	0	101	376	175	73	-1	
3	1	3	1	0	0	101	376	175	73	-1	
4	1	3	1	1	0	102	376	172	12	-1	
5	1	3	1	1	1	102	376	56	12	0	Cm
5	1	3	1	1	2	162	377	112	9	20	eat)
4	1	3	1	2	0	102	392	172	9	-1	
5	1	3	1	2	1	102	394	23	7	85	stem
5	1	3	1	2	2	129	392	23	9	96	from
5	1	3	1	2	3	155	392	36	9	96	diverse
5	1	3	1	2	4	194	394	17	7	96	ties
5	1	3	1	2	5	215	392	20	9	96	with
5	1	3	1	2	6	238	395	36	6	80	various
4	1	3	1	3	0	101	407	171	12	-1	
5	1	3	1	3	1	101	407	72	11	15	eke
5	1	3	1	3	2	159	398	21	28	30	ce
5	1	3	1	3	3	223	407	40	12	15	ne
5	1	3	1	3	4	267	410	5	6	23	ey
4	1	3	1	4	0	102	422	174	12	-1	
5	1	3	1	4	1	102	424	33	10	96	variety
5	1	3	1	4	2	138	422	10	9	96	of
5	1	3	1	4	3	151	424	78	7	92	communication
5	1	3	1	4	4	232	422	44	9	74	channels
4	1	3	1	5	0	102	437	130	12	-1	
5	1	3	1	5	1	102	437	60	9	0	Ree
5	1	3	1	5	2	165	438	67	11	19	eae
2	1	4	0	0	0	333	262	202	85	-1	
3	1	4	1	0	0	333	262	202	85	-1	
4	1	4	1	1	0	333	262	187	11	-1	
5	1	4	1	1	1	333	262	100	11	29	ree
5	1	4	1	1	2	437	264	52	8	24	eee
4	1	4	1	2	0	333	277	194	12	-1	
5	1	4	1	2	1	333	279	53	9	29	eee
5	1	4	1	2	2	390	277	34	9	17	ace
5	1	4	1	2	3	428	277	46	12	13	OMe
4	1	4	1	3	0	333	292	202	9	-1	
5	1	4	1	3	1	333	292	40	9	88	network
5	1	4	1	3	2	373	282	12	28	96	of
5	1	4	1	3	3	390	292	32	9	93	known
5	1	4	1	3	4	426	292	56	9	90	ties-related
5	1	4	1	3	5	486	294	49	7	81	outcomes
4	1	4	1	4	0	333	307	180	12	-1	
5	1	4	1	4	1	333	308	84	11	0	Cement
5	1	4	1	4	2	420	307	93	11	28	mes
4	1	4	1	5	0	333	322	153	12	-1	
5	1	4	1	5	1	333	323	68	9	10	Perens
5	1	4	1	5	2	402	325	84	9	0	Etat)
4	1	4	1	6	0	333	337	92	10	-1	
5	1	4	1	6	1	333	337	92	10	27	econ
2	1	5	0	0	0	74	220	492	282	-1	
3	1	5	1	0	0	74	220	492	282	-1	
4	1	5	1	1	0	74	220	492	282	-1	
5	1	5	1	1	1	74	220	492	282	95	 

