level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	47	220	532	26	-1	
3	1	1	1	0	0	47	220	532	26	-1	
4	1	1	1	1	0	47	220	532	26	-1	
5	1	1	1	1	1	47	222	70	24	96	Target
5	1	1	1	1	2	126	221	127	25	96	Acquisition
5	1	1	1	1	3	263	220	64	26	93	Study
5	1	1	1	1	4	336	221	77	23	91	(N=16;
5	1	1	1	1	5	421	221	66	19	92	4x3x2
5	1	1	1	1	6	496	220	83	26	96	design)
2	1	2	0	0	0	208	276	208	20	-1	
3	1	2	1	0	0	208	276	208	20	-1	
4	1	2	1	1	0	208	276	208	20	-1	
5	1	2	1	1	1	208	276	60	15	96	Sensor
5	1	2	1	1	2	276	276	140	20	95	Implementation
2	1	3	0	0	0	0	174	640	372	-1	
3	1	3	1	0	0	0	174	640	372	-1	
4	1	3	1	1	0	0	174	640	372	-1	
5	1	3	1	1	1	0	174	640	372	95	 

