level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	44	346	531	13	-1	
3	1	1	1	0	0	44	346	531	13	-1	
4	1	1	1	1	0	44	346	531	13	-1	
5	1	1	1	1	1	44	346	37	12	76	{Salem
5	1	1	1	1	2	86	346	20	10	95	and
5	1	1	1	1	3	111	346	24	10	95	Zhai
5	1	1	1	1	4	141	346	29	12	92	1997]
5	1	1	1	1	5	273	349	27	7	46	Chen
5	1	1	1	1	6	473	338	36	28	91	[Goel
5	1	1	1	1	7	508	338	15	28	96	et
5	1	1	1	1	8	529	347	8	10	94	al.
5	1	1	1	1	9	545	348	30	11	60	2015]
2	1	2	0	0	0	107	508	487	12	-1	
3	1	2	1	0	0	107	508	487	12	-1	
4	1	2	1	1	0	107	508	487	12	-1	
5	1	2	1	1	1	107	510	3	8	38	t
5	1	2	1	1	2	110	508	13	10	80	al,
5	1	2	1	1	3	132	509	30	11	75	2008]
5	1	2	1	1	4	314	508	16	10	37	tal.
5	1	2	1	1	5	338	509	31	11	66	2014)
5	1	2	1	1	6	461	508	64	12	20	[Ashbrook
5	1	2	1	1	7	532	510	10	8	96	et
5	1	2	1	1	8	547	508	8	10	93	al.
5	1	2	1	1	9	563	509	31	10	59	2015)
2	1	3	0	0	0	0	174	640	372	-1	
3	1	3	1	0	0	0	174	640	372	-1	
4	1	3	1	1	0	0	174	640	372	-1	
5	1	3	1	1	1	0	174	640	372	95	 

