level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	44	346	331	13	-1	
3	1	1	1	0	0	44	346	331	13	-1	
4	1	1	1	1	0	44	346	331	13	-1	
5	1	1	1	1	1	44	346	37	12	71	{Salem
5	1	1	1	1	2	86	346	20	10	95	and
5	1	1	1	1	3	111	346	24	10	95	Zhai
5	1	1	1	1	4	141	346	29	12	92	1997]
5	1	1	1	1	5	269	346	39	13	69	[Cheng
5	1	1	1	1	6	313	347	10	9	95	et
5	1	1	1	1	7	328	346	9	10	86	al.
5	1	1	1	1	8	345	346	30	12	76	2014]
2	1	2	0	0	0	55	508	539	13	-1	
3	1	2	1	0	0	55	508	539	13	-1	
4	1	2	1	1	0	55	508	539	13	-1	
5	1	2	1	1	1	55	508	40	13	90	[Zhong
5	1	2	1	1	2	100	510	10	8	95	et
5	1	2	1	1	3	116	508	7	10	96	al.
5	1	2	1	1	4	132	509	22	9	95	2008
5	1	2	1	1	5	270	508	32	11	84	[Zhao
5	1	2	1	1	6	307	510	10	8	96	et
5	1	2	1	1	7	322	508	8	10	94	al.
5	1	2	1	1	8	338	509	31	11	81	2014]
5	1	2	1	1	9	461	508	64	12	86	[Ashbroook
5	1	2	1	1	10	532	510	10	8	96	et
5	1	2	1	1	11	547	508	8	10	86	al.
5	1	2	1	1	12	563	509	31	10	88	2015]
2	1	3	0	0	0	0	174	640	372	-1	
3	1	3	1	0	0	0	174	640	372	-1	
4	1	3	1	1	0	0	174	640	372	-1	
5	1	3	1	1	1	0	174	640	372	95	 

