level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	267	218	206	26	-1	
3	1	1	1	0	0	267	218	206	26	-1	
4	1	1	1	1	0	267	218	206	26	-1	
5	1	1	1	1	1	267	218	121	26	92	symmetric
5	1	1	1	1	2	393	218	80	20	94	actions
2	1	2	0	0	0	480	276	69	71	-1	
3	1	2	1	0	0	480	276	69	71	-1	
4	1	2	1	1	0	480	276	61	17	-1	
5	1	2	1	1	1	480	276	61	17	46	mSingle
4	1	2	1	2	0	495	303	54	13	-1	
5	1	2	1	2	1	495	303	54	13	96	Double
4	1	2	1	3	0	494	331	42	16	-1	
5	1	2	1	3	1	494	331	42	16	96	Triple
2	1	3	0	0	0	90	291	45	17	-1	
3	1	3	1	0	0	90	291	45	17	-1	
4	1	3	1	1	0	90	291	45	17	-1	
5	1	3	1	1	1	90	291	45	17	96	Heavy
2	1	4	0	0	0	73	364	61	13	-1	
3	1	4	1	0	0	73	364	61	13	-1	
4	1	4	1	1	0	73	364	61	13	-1	
5	1	4	1	1	1	73	364	61	13	95	Medium
2	1	5	0	0	0	99	437	36	17	-1	
3	1	5	1	0	0	99	437	36	17	-1	
4	1	5	1	1	0	99	437	36	17	-1	
5	1	5	1	1	1	99	437	36	17	96	Light
2	1	6	0	0	0	0	174	640	372	-1	
3	1	6	1	0	0	0	174	640	372	-1	
4	1	6	1	1	0	0	174	640	372	-1	
5	1	6	1	1	1	0	174	640	372	95	 

