level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	49	217	537	31	-1	
3	1	1	1	0	0	49	217	537	31	-1	
4	1	1	1	1	0	49	217	537	31	-1	
5	1	1	1	1	1	49	218	36	23	96	3D
5	1	1	1	1	2	96	217	91	31	96	design
5	1	1	1	1	3	200	224	77	24	96	space
5	1	1	1	1	4	288	217	39	24	96	for
5	1	1	1	1	5	338	217	87	24	96	clench
5	1	1	1	1	6	438	217	148	24	96	interaction
2	1	2	0	0	0	48	278	449	57	-1	
3	1	2	1	0	0	48	278	449	57	-1	
4	1	2	1	1	0	48	278	303	18	-1	
5	1	2	1	1	1	48	279	62	17	93	Force:
5	1	2	1	1	2	120	278	116	18	92	Discretized
5	1	2	1	1	3	246	278	40	18	96	Bite
5	1	2	1	1	4	295	279	56	17	96	Force
4	1	2	1	2	0	73	314	424	21	-1	
5	1	2	1	2	1	73	315	39	15	96	How
5	1	2	1	2	2	119	319	48	16	96	many
5	1	2	1	2	3	174	314	48	16	96	levels
5	1	2	1	2	4	229	314	18	16	96	of
5	1	2	1	2	5	253	314	44	16	96	force
5	1	2	1	2	6	304	319	29	11	96	can
5	1	2	1	2	7	342	314	20	16	96	be
5	1	2	1	2	8	369	314	128	21	95	distinguished?
2	1	3	0	0	0	47	357	483	54	-1	
3	1	3	1	0	0	47	357	483	54	-1	
4	1	3	1	1	0	47	357	326	22	-1	
5	1	3	1	1	1	47	357	58	17	96	Time:
5	1	3	1	1	2	114	357	110	22	96	Repetition
5	1	3	1	1	3	232	357	39	17	96	and
5	1	3	1	1	4	280	357	93	17	96	Duration
4	1	3	1	2	0	73	391	457	20	-1	
5	1	3	1	2	1	73	392	11	14	85	Is
5	1	3	1	2	2	92	391	88	15	96	sustained
5	1	3	1	2	3	183	395	18	11	96	or
5	1	3	1	2	4	209	391	79	15	93	transient
5	1	3	1	2	5	293	391	51	18	93	(Once
5	1	3	1	2	6	351	395	18	11	96	or
5	1	3	1	2	7	376	391	84	20	96	repeated)
5	1	3	1	2	8	469	391	61	15	96	better?
2	1	4	0	0	0	48	431	556	54	-1	
3	1	4	1	0	0	48	431	556	54	-1	
4	1	4	1	1	0	48	431	393	22	-1	
5	1	4	1	1	1	48	431	96	17	96	Location:
5	1	4	1	1	2	153	431	109	22	95	Symmetry
5	1	4	1	1	3	270	431	38	17	96	and
5	1	4	1	1	4	317	431	124	22	96	Asymmetry
4	1	4	1	2	0	73	465	531	20	-1	
5	1	4	1	2	1	73	465	11	15	82	Is
5	1	4	1	2	2	92	465	94	20	86	symmetric
5	1	4	1	2	3	190	469	19	11	86	or
5	1	4	1	2	4	216	465	104	19	96	asymmetric
5	1	4	1	2	5	325	465	34	18	96	(left
5	1	4	1	2	6	366	465	32	15	96	and
5	1	4	1	2	7	406	465	41	19	96	right
5	1	4	1	2	8	454	465	80	19	96	separate)
5	1	4	1	2	9	543	465	61	15	96	better?
2	1	5	0	0	0	0	174	640	372	-1	
3	1	5	1	0	0	0	174	640	372	-1	
4	1	5	1	1	0	0	174	640	372	-1	
5	1	5	1	1	1	0	174	640	372	95	 

