level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	88	190	86	14	-1	
3	1	1	1	0	0	88	190	86	14	-1	
4	1	1	1	1	0	88	190	86	14	-1	
5	1	1	1	1	1	88	190	86	14	91	ERASURES
2	1	2	0	0	0	128	316	296	9	-1	
3	1	2	1	0	0	128	316	296	9	-1	
4	1	2	1	1	0	128	316	296	9	-1	
5	1	2	1	1	1	124	305	18	28	14	Ce
5	1	2	1	1	2	352	316	72	7	16	cas
2	1	3	0	0	0	319	343	148	9	-1	
3	1	3	1	0	0	319	343	148	9	-1	
4	1	3	1	1	0	319	343	148	9	-1	
5	1	3	1	1	1	319	343	76	7	30	ee
5	1	3	1	1	2	410	343	57	9	34	a
2	1	4	0	0	0	143	393	141	53	-1	
3	1	4	1	0	0	143	393	141	53	-1	
4	1	4	1	1	0	143	393	92	11	-1	
5	1	4	1	1	1	143	403	3	1	89	U
5	1	4	1	1	2	197	395	3	9	64	t
5	1	4	1	1	3	206	393	29	11	84	matt
4	1	4	1	2	0	143	414	141	11	-1	
5	1	4	1	2	1	143	414	60	11	95	Whether
5	1	4	1	2	2	208	417	13	8	96	or
5	1	4	1	2	3	226	415	22	10	96	not
5	1	4	1	2	4	253	415	19	10	96	the
5	1	4	1	2	5	278	418	6	7	54	cl
4	1	4	1	3	0	144	435	89	11	-1	
5	1	4	1	3	1	144	436	11	10	96	Not
5	1	4	1	3	2	171	435	43	11	96	where
5	1	4	1	3	3	219	436	14	9	78	the
2	1	5	0	0	0	114	515	122	10	-1	
3	1	5	1	0	0	114	515	122	10	-1	
4	1	5	1	1	0	114	515	122	10	-1	
5	1	5	1	1	1	114	515	122	10	90	information-theory
2	1	6	0	0	0	70	174	494	372	-1	
3	1	6	1	0	0	70	174	494	372	-1	
4	1	6	1	1	0	70	174	494	372	-1	
5	1	6	1	1	1	70	174	494	372	95	 

