level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	88	190	145	14	-1	
3	1	1	1	0	0	88	190	145	14	-1	
4	1	1	1	1	0	88	190	145	14	-1	
5	1	1	1	1	1	88	190	59	13	95	WHICH
5	1	1	1	1	2	144	186	57	27	92	NOISE
5	1	1	1	1	3	207	201	10	2	85	Z
5	1	1	1	1	4	226	190	7	13	85	?
2	1	2	0	0	0	143	301	245	29	-1	
3	1	2	1	0	0	143	301	245	29	-1	
4	1	2	1	1	0	143	301	245	14	-1	
5	1	2	1	1	1	143	301	60	14	94	Principle
5	1	2	1	1	2	208	302	14	10	95	of
5	1	2	1	1	3	226	301	66	11	93	Maximum
5	1	2	1	1	4	298	301	52	14	93	Entropy
5	1	2	1	1	5	355	302	33	13	0	UJayn'
4	1	2	1	2	0	248	320	86	10	-1	
5	1	2	1	2	1	248	320	43	10	85	ibution
5	1	2	1	2	2	297	320	25	10	95	that
5	1	2	1	2	3	327	320	7	10	86	be
2	1	3	0	0	0	114	387	105	29	-1	
3	1	3	1	0	0	114	387	105	29	-1	
4	1	3	1	1	0	114	387	95	11	-1	
5	1	3	1	1	1	114	387	24	11	95	The
5	1	3	1	1	2	144	390	65	8	94	maximum
4	1	3	1	2	0	187	406	32	10	-1	
5	1	3	1	2	1	187	409	16	7	64	rm
5	1	3	1	2	2	209	406	10	10	76	dis
2	1	4	0	0	0	70	174	494	372	-1	
3	1	4	1	0	0	70	174	494	372	-1	
4	1	4	1	1	0	70	174	494	372	-1	
5	1	4	1	1	1	70	174	494	372	95	 

