level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	88	190	220	14	-1	
3	1	1	1	0	0	88	190	220	14	-1	
4	1	1	1	1	0	88	190	220	14	-1	
5	1	1	1	1	1	88	190	59	13	95	WHICH
5	1	1	1	1	2	154	190	96	14	96	MOVEMENT
5	1	1	1	1	3	256	190	39	13	92	TIME
5	1	1	1	1	4	301	190	7	13	92	?
2	1	2	0	0	0	473	264	33	10	-1	
3	1	2	1	0	0	473	264	33	10	-1	
4	1	2	1	1	0	473	264	33	10	-1	
5	1	2	1	1	1	473	264	33	10	53	X;Y))
2	1	3	0	0	0	70	174	494	372	-1	
3	1	3	1	0	0	70	174	494	372	-1	
4	1	3	1	1	0	70	174	494	372	-1	
5	1	3	1	1	1	70	174	494	372	95	 

