level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	88	190	246	14	-1	
3	1	1	1	0	0	88	190	246	14	-1	
4	1	1	1	1	0	88	190	246	14	-1	
5	1	1	1	1	1	88	190	118	13	96	CONSTRAINTS
5	1	1	1	1	2	212	193	24	10	93	ON
5	1	1	1	1	3	246	194	12	10	90	X,
5	1	1	1	1	4	268	195	3	8	90	Y
5	1	1	1	1	5	282	193	35	10	88	AND
5	1	1	1	1	6	322	190	12	13	91	Z
2	1	2	0	0	0	445	334	49	14	-1	
3	1	2	1	0	0	445	334	49	14	-1	
4	1	2	1	1	0	445	334	49	14	-1	
5	1	2	1	1	1	445	334	39	14	21	‘ability
5	1	2	1	1	2	492	335	2	10	47	|
2	1	3	0	0	0	70	174	494	372	-1	
3	1	3	1	0	0	70	174	494	372	-1	
4	1	3	1	1	0	70	174	494	372	-1	
5	1	3	1	1	1	70	174	494	372	95	 

