level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	88	190	175	14	-1	
3	1	1	1	0	0	88	190	175	14	-1	
4	1	1	1	1	0	88	190	175	14	-1	
5	1	1	1	1	1	88	190	45	14	96	GOAL
5	1	1	1	1	2	139	193	21	10	96	OF
5	1	1	1	1	3	166	193	36	10	95	THIS
5	1	1	1	1	4	208	193	55	10	96	WORK:
2	1	2	0	0	0	326	321	88	13	-1	
3	1	2	1	0	0	326	321	88	13	-1	
4	1	2	1	1	0	326	321	88	13	-1	
5	1	2	1	1	1	326	321	50	13	90	mpirical
5	1	2	1	1	2	380	324	34	7	81	consi
2	1	3	0	0	0	70	174	494	372	-1	
3	1	3	1	0	0	70	174	494	372	-1	
4	1	3	1	1	0	70	174	494	372	-1	
5	1	3	1	1	1	70	174	494	372	95	 

