level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	88	190	175	14	-1	
3	1	1	1	0	0	88	190	175	14	-1	
4	1	1	1	1	0	88	190	175	14	-1	
5	1	1	1	1	1	88	190	45	13	96	GOAL
5	1	1	1	1	2	139	193	21	10	96	OF
5	1	1	1	1	3	166	193	36	11	96	THIS
5	1	1	1	1	4	208	193	55	10	96	WORK:
2	1	2	0	0	0	114	383	282	32	-1	
3	1	2	1	0	0	114	383	282	32	-1	
4	1	2	1	1	0	114	383	282	13	-1	
5	1	2	1	1	1	114	383	28	10	96	Tool
5	1	2	1	1	2	147	383	33	10	96	used:
5	1	2	1	1	3	189	383	70	10	65	Shannon's
5	1	2	1	1	4	264	383	80	10	94	Information
5	1	2	1	1	5	348	383	48	13	96	Theory
4	1	2	1	2	0	224	405	9	10	-1	
5	1	2	1	2	1	224	405	9	10	78	Fit
2	1	3	0	0	0	70	174	494	372	-1	
3	1	3	1	0	0	70	174	494	372	-1	
4	1	3	1	1	0	70	174	494	372	-1	
5	1	3	1	1	1	70	174	494	372	95	 

