level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	88	190	371	37	-1	
3	1	1	1	0	0	88	190	371	37	-1	
4	1	1	1	1	0	88	190	371	14	-1	
5	1	1	1	1	1	88	190	111	14	95	COMPARISON
5	1	1	1	1	2	206	192	43	11	93	WITH
5	1	1	1	1	3	256	190	203	14	92	CROSSMAN-MACKENZIE
4	1	1	1	2	0	88	217	106	10	-1	
5	1	1	1	2	1	88	217	106	10	96	CORRECTION
2	1	2	0	0	0	151	295	309	28	-1	
3	1	2	1	0	0	151	295	309	28	-1	
4	1	2	1	1	0	151	295	309	28	-1	
5	1	2	1	1	1	151	295	159	28	82	Crossman-Mackenzie
5	1	2	1	1	2	361	303	52	11	96	Erasure
5	1	2	1	1	3	418	303	42	11	93	Model
2	1	3	0	0	0	70	174	494	372	-1	
3	1	3	1	0	0	70	174	494	372	-1	
4	1	3	1	1	0	70	174	494	372	-1	
5	1	3	1	1	1	70	174	494	372	95	 

