level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	88	190	387	14	-1	
3	1	1	1	0	0	88	190	387	14	-1	
4	1	1	1	1	0	88	190	387	14	-1	
5	1	1	1	1	1	88	190	79	14	96	PROBLEM
5	1	1	1	1	2	174	190	11	14	90	1:
5	1	1	1	1	3	194	190	49	13	96	MANY
5	1	1	1	1	4	250	193	90	11	95	DIFFERENT
5	1	1	1	1	5	346	193	129	11	96	FORMULATIONS
2	1	2	0	0	0	222	396	131	58	-1	
3	1	2	1	0	0	222	396	131	58	-1	
4	1	2	1	1	0	222	396	118	16	-1	
5	1	2	1	1	1	222	400	21	10	90	MT
5	1	2	1	1	2	264	396	76	16	60	=a+(D/w)?
4	1	2	1	2	0	237	421	116	13	-1	
5	1	2	1	2	1	237	422	4	10	74	T
5	1	2	1	2	2	250	421	103	13	2	=a+Dblog,D
5	1	2	1	2	3	338	411	15	30	96	+
4	1	2	1	3	0	224	444	16	10	-1	
5	1	2	1	3	1	224	444	16	10	86	MI
2	1	3	0	0	0	186	476	135	11	-1	
3	1	3	1	0	0	186	476	135	11	-1	
4	1	3	1	1	0	186	476	135	11	-1	
5	1	3	1	1	1	186	476	11	11	73	15
5	1	3	1	1	2	208	476	49	11	93	different
5	1	3	1	1	3	263	476	58	11	24	formulati
2	1	4	0	0	0	70	174	494	372	-1	
3	1	4	1	0	0	70	174	494	372	-1	
4	1	4	1	1	0	70	174	494	372	-1	
5	1	4	1	1	1	70	174	494	372	95	 

