level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	88	190	187	14	-1	
3	1	1	1	0	0	88	190	187	14	-1	
4	1	1	1	1	0	88	190	187	14	-1	
5	1	1	1	1	1	88	190	11	13	92	C
5	1	1	1	1	2	105	193	20	11	92	AS
5	1	1	1	1	3	131	190	76	14	90	ALOWER
5	1	1	1	1	4	214	190	61	14	94	BOUND
2	1	2	0	0	0	288	226	62	11	-1	
3	1	2	1	0	0	288	226	62	11	-1	
4	1	2	1	1	0	288	226	62	11	-1	
5	1	2	1	1	1	288	229	19	8	92	mum
5	1	2	1	1	2	326	226	24	11	81	entr
2	1	3	0	0	0	309	257	31	16	-1	
3	1	3	1	0	0	309	257	31	16	-1	
4	1	3	1	1	0	309	257	31	16	-1	
5	1	3	1	1	1	309	257	31	16	40	log(1
2	1	4	0	0	0	159	286	205	11	-1	
3	1	4	1	0	0	159	286	205	11	-1	
4	1	4	1	1	0	159	286	205	11	-1	
5	1	4	1	1	1	159	287	19	10	73	‘hat
5	1	4	1	1	2	184	288	6	9	96	if
5	1	4	1	1	3	195	286	21	11	95	the
5	1	4	1	1	4	221	289	34	8	95	noise
5	1	4	1	1	5	260	289	8	8	96	is
5	1	4	1	1	6	274	287	21	10	96	not
5	1	4	1	1	7	300	287	50	10	93	uniform,
5	1	4	1	1	8	359	287	5	10	92	b
2	1	5	0	0	0	70	174	494	372	-1	
3	1	5	1	0	0	70	174	494	372	-1	
4	1	5	1	1	0	70	174	494	372	-1	
5	1	5	1	1	1	70	174	494	372	95	 

