level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	105	190	170	14	-1	
3	1	1	1	0	0	105	190	170	14	-1	
4	1	1	1	1	0	105	190	170	14	-1	
5	1	1	1	1	1	105	193	20	10	96	AS
5	1	1	1	1	2	131	193	10	10	94	A
5	1	1	1	1	3	148	190	59	13	96	LOWER
5	1	1	1	1	4	214	190	61	14	95	BOUND
2	1	2	0	0	0	161	458	71	10	-1	
3	1	2	1	0	0	161	458	71	10	-1	
4	1	2	1	1	0	161	458	71	10	-1	
5	1	2	1	1	1	161	458	71	10	41	man-Mack
2	1	3	0	0	0	70	174	494	372	-1	
3	1	3	1	0	0	70	174	494	372	-1	
4	1	3	1	1	0	70	174	494	372	-1	
5	1	3	1	1	1	70	174	494	372	95	 

