level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	88	190	341	14	-1	
3	1	1	1	0	0	88	190	341	14	-1	
4	1	1	1	1	0	88	190	341	14	-1	
5	1	1	1	1	1	88	190	11	13	48	A
5	1	1	1	1	2	105	193	63	11	48	CLOSER
5	1	1	1	1	3	174	193	43	10	96	LOOK
5	1	1	1	1	4	223	193	20	10	96	AT
5	1	1	1	1	5	250	190	48	14	12	FITTS’
5	1	1	1	1	6	305	190	41	13	95	1954
5	1	1	1	1	7	352	193	77	10	96	ANALOGY
2	1	2	0	0	0	183	231	284	14	-1	
3	1	2	1	0	0	183	231	284	14	-1	
4	1	2	1	1	0	183	231	284	14	-1	
5	1	2	1	1	1	183	231	56	14	94	analogy:
5	1	2	1	1	2	247	232	54	10	93	Humans
5	1	2	1	1	3	307	232	15	10	89	ha\
5	1	2	1	1	4	430	234	37	8	81	mmuni
2	1	3	0	0	0	152	276	323	51	-1	
3	1	3	1	0	0	152	276	323	51	-1	
4	1	3	1	1	0	273	276	202	10	-1	
5	1	3	1	1	1	273	276	32	10	68	itude
5	1	3	1	1	2	311	277	12	9	96	of
5	1	3	1	1	3	328	279	6	7	96	a
5	1	3	1	1	4	340	276	45	10	95	human
5	1	3	1	1	5	391	276	71	10	95	movement
5	1	3	1	1	6	467	279	8	7	96	is
4	1	3	1	2	0	209	294	142	14	-1	
5	1	3	1	2	1	209	294	20	11	73	tto
5	1	3	1	2	2	238	295	35	13	90	signal”
5	1	3	1	2	3	287	284	17	31	84	—
5	1	3	1	2	4	305	294	30	8	34	P=
5	1	3	1	2	5	343	295	1	10	34	D
4	1	3	1	3	0	152	316	234	11	-1	
5	1	3	1	3	1	152	316	57	11	95	Movement
5	1	3	1	3	2	216	316	72	10	96	variability
5	1	3	1	3	3	295	319	7	7	96	is
5	1	3	1	3	4	308	319	65	7	76	equivalent
5	1	3	1	3	5	375	316	11	10	20	t
2	1	4	0	0	0	375	339	10	10	-1	
3	1	4	1	0	0	375	339	10	10	-1	
4	1	4	1	1	0	375	339	10	10	-1	
5	1	4	1	1	1	375	339	2	10	37	IT
2	1	5	0	0	0	350	502	27	10	-1	
3	1	5	1	0	0	350	502	27	10	-1	
4	1	5	1	1	0	350	502	27	10	-1	
5	1	5	1	1	1	350	502	27	10	84	uesti
2	1	6	0	0	0	70	174	494	372	-1	
3	1	6	1	0	0	70	174	494	372	-1	
4	1	6	1	1	0	70	174	494	372	-1	
5	1	6	1	1	1	70	174	494	372	95	 

