level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	99	206	241	26	-1	
3	1	1	1	0	0	99	206	241	26	-1	
4	1	1	1	1	0	99	206	241	26	-1	
5	1	1	1	1	1	99	206	156	26	94	Self-reported
5	1	1	1	1	2	263	207	77	19	96	results
2	1	2	0	0	0	145	363	384	37	-1	
3	1	2	1	0	0	145	363	384	37	-1	
4	1	2	1	1	0	145	363	384	16	-1	
5	1	2	1	1	1	145	366	13	9	69	rs
5	1	2	1	1	2	164	363	23	12	93	did
5	1	2	1	1	3	194	364	21	11	92	not
5	1	2	1	1	4	222	363	75	16	92	self-report
5	1	2	1	1	5	365	366	3	1	95	cant
5	1	2	1	1	6	407	366	3	1	95	in
5	1	2	1	1	7	471	366	10	9	91	in
5	1	2	1	1	8	488	363	41	12	91	audio
4	1	2	1	2	0	145	385	128	15	-1	
5	1	2	1	2	1	145	386	18	14	96	lity
5	1	2	1	2	2	170	385	16	13	96	for
5	1	2	1	2	3	194	386	40	12	96	either
5	1	2	1	2	4	242	387	31	11	65	inter!
2	1	3	0	0	0	74	174	492	372	-1	
3	1	3	1	0	0	74	174	492	372	-1	
4	1	3	1	1	0	74	174	492	372	-1	
5	1	3	1	1	1	74	174	492	372	95	 

