level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	59	219	173	28	-1	
3	1	1	1	0	0	59	219	173	28	-1	
4	1	1	1	1	0	59	219	173	28	-1	
5	1	1	1	1	1	59	219	77	28	93	Shape
5	1	1	1	1	2	146	229	25	10	82	—
5	1	1	1	1	3	182	219	50	23	96	Size
2	1	2	0	0	0	59	280	371	44	-1	
3	1	2	1	0	0	59	280	371	44	-1	
4	1	2	1	1	0	59	280	277	17	-1	
5	1	2	1	1	1	59	280	26	13	94	Full
5	1	2	1	1	2	92	280	65	13	96	Factorial
5	1	2	1	1	3	164	280	44	13	96	Mixed
5	1	2	1	1	4	216	280	56	13	96	Factors
5	1	2	1	1	5	279	280	57	17	96	Design:
4	1	2	1	2	0	105	307	325	17	-1	
5	1	2	1	2	1	105	307	16	14	96	16
5	1	2	1	2	2	128	307	60	17	96	(Shape)
5	1	2	1	2	3	195	311	7	10	96	x
5	1	2	1	2	4	209	307	8	14	94	6
5	1	2	1	2	5	224	307	43	17	94	(Size)
5	1	2	1	2	6	274	311	7	10	96	x
5	1	2	1	2	7	287	307	9	13	95	4
5	1	2	1	2	8	303	307	37	17	95	(Size
5	1	2	1	2	9	347	307	83	17	96	Difference)
2	1	3	0	0	0	58	388	235	72	-1	
3	1	3	1	0	0	58	388	235	72	-1	
4	1	3	1	1	0	58	388	133	18	-1	
5	1	3	1	1	1	58	388	28	14	96	489
5	1	3	1	1	2	93	388	98	18	95	Participants
4	1	3	1	2	0	60	416	233	15	-1	
5	1	3	1	2	1	60	416	26	13	96	192
5	1	3	1	2	2	93	416	40	15	96	Male,
5	1	3	1	2	3	140	416	28	13	96	293
5	1	3	1	2	4	175	416	60	15	96	Female,
5	1	3	1	2	5	242	416	9	13	96	4
5	1	3	1	2	6	258	416	35	13	96	DNR
4	1	3	1	3	0	58	443	143	17	-1	
5	1	3	1	3	1	58	443	64	17	96	Average
5	1	3	1	3	2	127	443	30	17	96	Age:
5	1	3	1	3	3	168	443	33	14	96	36.5
2	1	4	0	0	0	16	174	600	372	-1	
3	1	4	1	0	0	16	174	600	372	-1	
4	1	4	1	1	0	16	174	600	372	-1	
5	1	4	1	1	1	16	174	600	372	95	 

