level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	53	225	286	18	-1	
3	1	1	1	0	0	53	225	286	18	-1	
4	1	1	1	1	0	53	225	286	18	-1	
5	1	1	1	1	1	53	225	24	14	91	H2:
5	1	1	1	1	2	85	225	55	14	92	Denser
5	1	1	1	1	3	145	225	55	18	96	shapes
5	1	1	1	1	4	206	225	23	14	96	will
5	1	1	1	1	5	236	229	53	14	94	appear
5	1	1	1	1	6	296	226	43	17	96	larger
2	1	2	0	0	0	16	174	600	372	-1	
3	1	2	1	0	0	16	174	600	372	-1	
4	1	2	1	1	0	16	174	600	372	-1	
5	1	2	1	1	1	16	174	600	372	95	 

