level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	60	316	502	49	-1	
3	1	1	1	0	0	60	316	502	49	-1	
4	1	1	1	1	0	62	316	497	20	-1	
5	1	1	1	1	1	62	316	28	16	96	We
5	1	1	1	1	2	97	320	30	12	96	can
5	1	1	1	1	3	135	316	103	20	96	empirically
5	1	1	1	1	4	245	319	80	13	96	measure
5	1	1	1	1	5	332	316	26	16	96	the
5	1	1	1	1	6	366	317	65	15	96	amount
5	1	1	1	1	7	437	316	16	16	96	of
5	1	1	1	1	8	460	316	99	20	96	separability
4	1	1	1	2	0	60	349	502	16	-1	
5	1	1	1	2	1	60	349	73	16	96	between
5	1	1	1	2	2	140	349	78	16	96	channels
5	1	1	1	2	3	226	350	31	15	96	and
5	1	1	1	2	4	264	351	80	14	96	construct
5	1	1	1	2	5	351	349	97	16	96	actionable
5	1	1	1	2	6	455	349	68	16	96	models
5	1	1	1	2	7	530	350	32	15	96	that
2	1	2	0	0	0	189	383	243	20	-1	
3	1	2	1	0	0	189	383	243	20	-1	
4	1	2	1	1	0	189	383	243	20	-1	
5	1	2	1	1	1	189	384	65	19	96	support
5	1	2	1	1	2	261	383	107	16	96	visualization
5	1	2	1	1	3	375	383	57	20	96	design
2	1	3	0	0	0	16	174	600	372	-1	
3	1	3	1	0	0	16	174	600	372	-1	
4	1	3	1	1	0	16	174	600	372	-1	
5	1	3	1	1	1	16	174	600	372	95	 

