level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	60	220	187	27	-1	
3	1	1	1	0	0	60	220	187	27	-1	
4	1	1	1	1	0	60	220	187	27	-1	
5	1	1	1	1	1	60	220	45	27	96	Key
5	1	1	1	1	2	113	220	134	27	96	Takeaways
2	1	2	0	0	0	58	415	196	14	-1	
3	1	2	1	0	0	58	415	196	14	-1	
4	1	2	1	1	0	58	415	196	14	-1	
5	1	2	1	1	1	58	415	41	12	93	These
5	1	2	1	1	2	104	415	43	12	93	effects
5	1	2	1	1	3	152	417	20	9	94	are
5	1	2	1	1	4	178	416	76	13	80	asymmetric
2	1	3	0	0	0	211	439	27	34	-1	
3	1	3	1	0	0	211	439	27	34	-1	
4	1	3	1	1	0	211	439	27	34	-1	
5	1	3	1	1	1	211	439	27	34	0	ry)
2	1	4	0	0	0	87	443	65	30	-1	
3	1	4	1	0	0	87	443	65	30	-1	
4	1	4	1	1	0	87	443	65	30	-1	
5	1	4	1	1	1	87	443	65	30	56	(ox+*
2	1	5	0	0	0	203	463	7	10	-1	
3	1	5	1	0	0	203	463	7	10	-1	
4	1	5	1	1	0	203	463	7	10	-1	
5	1	5	1	1	1	203	463	7	10	41	a
2	1	6	0	0	0	16	174	600	372	-1	
3	1	6	1	0	0	16	174	600	372	-1	
4	1	6	1	1	0	16	174	600	372	-1	
5	1	6	1	1	1	16	174	600	372	95	 

