level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	70	220	490	278	-1	
3	1	1	1	0	0	70	220	490	278	-1	
4	1	1	1	1	0	70	220	490	151	-1	
5	1	1	1	1	1	70	220	490	143	95	  
5	1	1	1	1	2	202	322	358	49	95	  
4	1	1	1	2	0	274	371	282	127	-1	
5	1	1	1	2	1	274	371	282	127	95	 
2	1	2	0	0	0	98	334	173	62	-1	
3	1	2	1	0	0	98	334	173	62	-1	
4	1	2	1	1	0	98	334	104	25	-1	
5	1	2	1	1	1	98	334	104	25	96	Ethical
4	1	2	1	2	0	98	374	173	22	-1	
5	1	2	1	2	1	98	374	18	21	96	in
5	1	2	1	2	2	128	374	35	22	96	UX
5	1	2	1	2	3	173	374	98	22	96	Practice

