level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	100	271	260	22	-1	
3	1	1	1	0	0	100	271	260	22	-1	
4	1	1	1	1	0	100	271	260	22	-1	
5	1	1	1	1	1	100	272	74	21	96	Value
5	1	1	1	1	2	184	271	176	22	95	Identification
2	1	2	0	0	0	295	330	90	9	-1	
3	1	2	1	0	0	295	330	90	9	-1	
4	1	2	1	1	0	295	330	90	9	-1	
5	1	2	1	1	1	295	330	23	9	94	Idea
5	1	2	1	1	2	322	330	27	9	96	Code
5	1	2	1	1	3	353	331	32	8	95	Layer:
2	1	3	0	0	0	236	405	98	31	-1	
3	1	3	1	0	0	236	405	98	31	-1	
4	1	3	1	1	0	295	405	39	8	-1	
5	1	3	1	1	1	295	405	27	8	83	Links:
4	1	3	1	2	0	236	409	30	27	-1	
5	1	3	1	2	1	236	409	30	27	61	<N
2	1	4	0	0	0	70	218	490	284	-1	
3	1	4	1	0	0	70	218	490	284	-1	
4	1	4	1	1	0	70	218	490	284	-1	
5	1	4	1	1	1	70	218	490	284	95	 

