level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	128	335	351	24	-1	
3	1	1	1	0	0	128	335	351	24	-1	
4	1	1	1	1	0	128	335	351	24	-1	
5	1	1	1	1	1	128	336	136	23	96	Exploration
5	1	1	1	1	2	272	336	24	19	93	of
5	1	1	1	1	3	303	335	90	20	90	critical/
5	1	1	1	1	4	400	336	79	19	97	ethical
2	1	2	0	0	0	127	367	243	24	-1	
3	1	2	1	0	0	127	367	243	24	-1	
4	1	2	1	1	0	127	367	243	24	-1	
5	1	2	1	1	1	127	368	96	23	96	aspects
5	1	2	1	1	2	230	367	20	19	95	in
5	1	2	1	1	3	258	367	44	20	89	HCI
5	1	2	1	1	4	309	367	18	20	92	&
5	1	2	1	1	5	334	367	36	20	96	UX
2	1	3	0	0	0	71	219	489	282	-1	
3	1	3	1	0	0	71	219	489	282	-1	
4	1	3	1	1	0	71	219	489	282	-1	
5	1	3	1	1	1	71	219	489	282	95	 

