level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	70	218	490	284	-1	
3	1	1	1	0	0	70	218	490	284	-1	
4	1	1	1	1	0	70	218	490	142	-1	
5	1	1	1	1	1	70	218	490	142	95	   
4	1	1	1	2	0	70	360	490	142	-1	
5	1	1	1	2	1	70	360	490	142	95	 
2	1	2	0	0	0	80	278	294	55	-1	
3	1	2	1	0	0	80	278	294	55	-1	
4	1	2	1	1	0	80	278	294	25	-1	
5	1	2	1	1	1	80	278	26	14	79	“
5	1	2	1	1	2	128	279	101	24	96	Critical
5	1	2	1	1	3	240	280	134	23	96	Research
4	1	2	1	2	0	150	320	24	13	-1	
5	1	2	1	2	1	150	320	24	13	26	ell

