0.0	4.0
4.67	19.33
20.0	34.0
34.67	48.67
49.33	77.33
78.0	127.33
128.0	162.0
162.67	174.0
174.67	193.33
194.0	212.0
212.67	241.33
242.0	251.33
252.0	262.67
263.33	300.0
300.67	313.33
314.0	340.0
340.67	374.0
374.67	378.67
379.33	403.33
404.0	416.67
417.33	440.0
440.67	469.33
470.0	525.33
526.0	562.67
563.33	600.67
601.33	642.67
643.33	676.67
677.33	765.33
766.0	817.33
818.0	888.0
888.67	928.0
928.67	948.67
952.0	1042.67
