level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	52	294	143	55	-1	
3	1	1	1	0	0	52	294	143	55	-1	
4	1	1	1	1	0	54	294	132	24	-1	
5	1	1	1	1	1	54	294	111	24	96	Language
5	1	1	1	1	2	174	301	12	8	96	=
4	1	1	1	2	0	52	328	143	21	-1	
5	1	1	1	2	1	52	328	43	21	96	The
5	1	1	1	2	2	104	331	91	18	96	content
2	1	2	0	0	0	52	356	156	55	-1	
3	1	2	1	0	0	52	356	156	55	-1	
4	1	2	1	1	0	53	356	90	21	-1	
5	1	2	1	1	1	53	356	24	21	96	of
5	1	2	1	1	2	84	356	59	21	96	what
4	1	2	1	2	0	52	385	156	26	-1	
5	1	2	1	2	1	52	385	74	26	91	you’re
5	1	2	1	2	2	135	386	73	25	96	saying
2	1	3	0	0	0	0	174	640	372	-1	
3	1	3	1	0	0	0	174	640	372	-1	
4	1	3	1	1	0	0	174	640	372	-1	
5	1	3	1	1	1	0	174	640	372	95	 

