level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	331	200	25	9	-1	
3	1	1	1	0	0	331	200	25	9	-1	
4	1	1	1	1	0	331	200	25	9	-1	
5	1	1	1	1	1	331	200	25	9	29	ami
2	1	2	0	0	0	302	221	74	13	-1	
3	1	2	1	0	0	302	221	74	13	-1	
4	1	2	1	1	0	302	221	74	13	-1	
5	1	2	1	1	1	302	221	40	13	95	lume):
5	1	2	1	1	2	354	221	22	12	79	Ale
2	1	3	0	0	0	86	331	172	17	-1	
3	1	3	1	0	0	86	331	172	17	-1	
4	1	3	1	1	0	86	331	172	17	-1	
5	1	3	1	1	1	86	331	84	17	93	(Daughter):
5	1	3	1	1	2	177	333	81	12	89	Hmmmm...
2	1	4	0	0	0	86	384	520	17	-1	
3	1	4	1	0	0	86	384	520	17	-1	
4	1	4	1	1	0	86	384	520	17	-1	
5	1	4	1	1	1	86	384	71	17	96	(Mother):
5	1	4	1	1	2	163	384	44	14	95	Alexa.
5	1	4	1	1	3	213	384	34	14	96	Who
5	1	4	1	1	4	254	388	9	10	96	is
5	1	4	1	1	5	270	385	53	13	96	Eastern
5	1	4	1	1	6	331	385	29	13	96	East
5	1	4	1	1	7	364	385	39	13	96	Asia?
5	1	4	1	1	8	409	384	40	14	97	What
5	1	4	1	1	9	455	386	57	15	96	country
5	1	4	1	1	10	517	385	10	13	96	is
5	1	4	1	1	11	533	385	30	13	96	East
5	1	4	1	1	12	568	385	38	13	96	Asia?
2	1	5	0	0	0	86	437	485	16	-1	
3	1	5	1	0	0	86	437	485	16	-1	
4	1	5	1	1	0	86	437	485	16	-1	
5	1	5	1	1	1	86	437	54	16	96	(Alexa):
5	1	5	1	1	2	145	437	43	13	96	There
5	1	5	1	1	3	194	441	23	9	95	are
5	1	5	1	1	4	223	441	18	9	96	no
5	1	5	1	1	5	247	438	22	12	96	UN
5	1	5	1	1	6	276	437	79	16	96	recognized
5	1	5	1	1	7	361	438	69	12	96	countries
5	1	5	1	1	8	436	438	12	12	96	in
5	1	5	1	1	9	455	438	54	12	94	Eastern
5	1	5	1	1	10	516	438	55	15	94	Europe.
2	1	6	0	0	0	0	174	640	372	-1	
3	1	6	1	0	0	0	174	640	372	-1	
4	1	6	1	1	0	0	174	640	372	-1	
5	1	6	1	1	1	0	174	640	372	95	 

