level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	71	348	489	26	-1	
3	1	1	1	0	0	71	348	489	26	-1	
4	1	1	1	1	0	71	348	489	26	-1	
5	1	1	1	1	1	71	349	184	20	96	Communication
5	1	1	1	1	2	267	348	128	21	96	Breakdown
5	1	1	1	1	3	405	348	49	21	96	with
5	1	1	1	1	4	466	348	73	26	93	Family
5	1	1	1	1	5	548	349	12	20	93	B
2	1	2	0	0	0	0	174	640	372	-1	
3	1	2	1	0	0	0	174	640	372	-1	
4	1	2	1	1	0	0	174	640	372	-1	
5	1	2	1	1	1	0	174	640	372	95	 

