level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	214	204	96	13	-1	
3	1	1	1	0	0	214	204	96	13	-1	
4	1	1	1	1	0	214	204	96	13	-1	
5	1	1	1	1	1	214	205	19	12	90	xa!
5	1	1	1	1	2	240	204	42	13	93	South
5	1	1	1	1	3	289	205	21	12	96	Kor
2	1	2	0	0	0	220	228	88	13	-1	
3	1	2	1	0	0	220	228	88	13	-1	
4	1	2	1	1	0	220	228	88	13	-1	
5	1	2	1	1	1	220	228	21	13	34	’'m
5	1	2	1	1	2	248	230	21	11	96	not
5	1	2	1	1	3	278	232	30	9	94	sure.
2	1	3	0	0	0	201	380	222	17	-1	
3	1	3	1	0	0	201	380	222	17	-1	
4	1	3	1	1	0	201	380	222	17	-1	
5	1	3	1	1	1	201	380	48	17	96	(pause
5	1	3	1	1	2	255	384	12	9	96	in
5	1	3	1	1	3	271	380	47	17	96	family
5	1	3	1	1	4	323	380	100	16	96	conversation)
2	1	4	0	0	0	0	174	640	372	-1	
3	1	4	1	0	0	0	174	640	372	-1	
4	1	4	1	1	0	0	174	640	372	-1	
5	1	4	1	1	1	0	174	640	372	95	 

