level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	104	311	106	22	-1	
3	1	1	1	0	0	104	311	106	22	-1	
4	1	1	1	1	0	104	311	106	22	-1	
5	1	1	1	1	1	104	311	63	17	96	Thank
5	1	1	1	1	2	172	315	38	18	96	you
2	1	2	0	0	0	106	392	365	13	-1	
3	1	2	1	0	0	106	392	365	13	-1	
4	1	2	1	1	0	106	392	365	13	-1	
5	1	2	1	1	1	102	382	17	28	36	‘We
5	1	2	1	1	2	125	382	19	28	77	hank
5	1	2	1	1	3	144	382	14	28	90	the
5	1	2	1	1	4	164	382	8	28	96	EU
5	1	2	1	1	5	179	382	24	28	64	Policy
5	1	2	1	1	6	204	382	17	28	91	Lab
5	1	2	1	1	7	220	382	29	28	75	ofthe
5	1	2	1	1	8	251	382	19	28	53	Joint
5	1	2	1	1	9	272	382	43	28	46	Research
5	1	2	1	1	10	314	382	36	28	52	Cet,
5	1	2	1	1	11	351	382	41	28	81	European
5	1	2	1	1	12	391	382	59	28	82	Commission,
5	1	2	1	1	13	453	392	18	13	92	the
5	1	2	1	1	14	466	382	10	28	84	C
2	1	3	0	0	0	106	437	409	33	-1	
3	1	3	1	0	0	106	437	409	33	-1	
4	1	3	1	1	0	106	437	409	10	-1	
5	1	3	1	1	1	99	427	20	28	43	We
5	1	3	1	1	2	118	427	26	28	91	thank
5	1	3	1	1	3	148	427	41	28	82	Kathrine
5	1	3	1	1	4	188	427	29	28	55	Snow,
5	1	3	1	1	5	218	427	24	28	55	Linda
5	1	3	1	1	6	242	427	21	28	95	Ma,
5	1	3	1	1	7	263	427	21	28	91	Rery
5	1	3	1	1	8	291	427	26	28	63	iam,
5	1	3	1	1	9	319	427	14	28	64	Joe
5	1	3	1	1	10	335	427	31	28	93	Revans
5	1	3	1	1	11	370	427	15	28	96	and
5	1	3	1	1	12	386	427	27	28	38	Chris
5	1	3	1	1	13	414	427	24	28	93	Chong
5	1	3	1	1	14	438	427	17	28	57	for
5	1	3	1	1	15	456	427	40	28	0	herp
5	1	3	1	1	16	496	427	22	28	85	with
4	1	3	1	2	0	106	448	394	10	-1	
5	1	3	1	2	1	95	438	83	28	15	Cee
5	1	3	1	2	2	195	448	56	10	22	ee
5	1	3	1	2	3	279	438	36	28	26	et
5	1	3	1	2	4	384	438	29	28	18	tn
5	1	3	1	2	5	412	438	92	28	13	er)
4	1	3	1	3	0	106	460	280	10	-1	
5	1	3	1	3	1	76	450	74	28	18	pe
5	1	3	1	3	2	176	450	48	28	29	eet
5	1	3	1	3	3	249	460	45	8	19	Te
5	1	3	1	3	4	319	450	70	28	19	nas

