level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	103	286	331	21	-1	
3	1	1	1	0	0	103	286	331	21	-1	
4	1	1	1	1	0	103	286	331	21	-1	
5	1	1	1	1	1	103	286	13	17	85	4
5	1	1	1	1	2	121	287	56	20	85	steps
5	1	1	1	1	3	183	286	22	17	96	of
5	1	1	1	1	4	211	286	123	17	96	Deliberation
5	1	1	1	1	5	341	286	17	17	95	in
5	1	1	1	1	6	365	286	69	17	96	action:
2	1	2	0	0	0	104	338	280	95	-1	
3	1	2	1	0	0	104	338	280	44	-1	
4	1	2	1	1	0	128	338	256	22	-1	
5	1	2	1	1	1	128	338	172	22	0	Sela
5	1	2	1	1	2	186	334	18	30	0	oo
5	1	2	1	1	3	206	334	43	30	24	cole
5	1	2	1	1	4	249	334	43	30	32	Ue
5	1	2	1	1	5	306	338	78	22	0	RCL)
4	1	2	1	2	0	104	364	212	18	-1	
5	1	2	1	2	1	104	373	8	3	31	Se
5	1	2	1	2	2	149	360	29	31	32	oo
5	1	2	1	2	3	185	360	42	31	29	uke
5	1	2	1	2	4	220	364	96	18	0	ely
3	1	2	2	0	0	104	390	260	22	-1	
4	1	2	2	1	0	104	390	260	22	-1	
5	1	2	2	1	1	104	400	8	2	30	See
5	1	2	2	1	2	220	390	144	22	21	eae)
3	1	2	3	0	0	104	416	134	17	-1	
4	1	2	3	1	0	104	416	134	17	-1	
5	1	2	3	1	1	104	426	8	3	92	-
5	1	2	3	1	2	128	416	110	17	95	Resolution

