level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	100	247	224	20	-1	
3	1	1	1	0	0	100	247	224	20	-1	
4	1	1	1	1	0	100	247	224	20	-1	
5	1	1	1	1	1	100	247	132	16	96	Autonomous
5	1	1	1	1	2	239	247	85	20	96	systems
2	1	2	0	0	0	95	293	387	169	-1	
3	1	2	1	0	0	95	293	387	169	-1	
4	1	2	1	1	0	95	293	387	169	-1	
5	1	2	1	1	1	95	293	387	169	95	 
2	1	3	0	0	0	101	475	330	7	-1	
3	1	3	1	0	0	101	475	330	7	-1	
4	1	3	1	1	0	101	475	330	7	-1	
5	1	3	1	1	1	120	475	98	7	11	nee
5	1	3	1	1	2	221	475	38	7	21	eee
5	1	3	1	1	3	280	475	104	5	15	ene
5	1	3	1	1	4	385	475	46	5	22	Tee

