level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	98	321	413	165	-1	
3	1	1	1	0	0	99	321	412	104	-1	
4	1	1	1	1	0	99	321	332	21	-1	
5	1	1	1	1	1	99	321	133	17	96	Autonomous
5	1	1	1	1	2	239	321	112	17	96	Distributed
5	1	1	1	1	3	358	321	73	21	96	Energy
4	1	1	1	2	0	100	346	387	22	-1	
5	1	1	1	2	1	100	346	94	22	92	Systems:
5	1	1	1	2	2	202	346	154	22	92	Problematising
5	1	1	1	2	3	362	346	33	17	97	the
5	1	1	1	2	4	401	346	86	17	96	Invisible
4	1	1	1	3	0	99	373	412	21	-1	
5	1	1	1	3	1	99	373	81	21	95	through
5	1	1	1	3	2	188	373	75	21	95	Design,
5	1	1	1	3	3	271	373	66	17	96	Drama
5	1	1	1	3	4	344	373	38	17	96	and
5	1	1	1	3	5	389	373	122	17	96	Deliberation
4	1	1	1	4	0	100	415	205	10	-1	
5	1	1	1	4	1	98	402	108	32	19	eee
5	1	1	1	4	2	210	402	95	32	26	eet)
3	1	1	2	0	0	100	429	191	10	-1	
4	1	1	2	1	0	100	429	191	10	-1	
5	1	1	2	1	1	97	424	57	21	0	@entretags.
5	1	1	2	1	2	153	424	82	21	81	@Kruakae_Noony,
5	1	1	2	1	3	236	429	55	10	78	@chnsspeed
3	1	1	3	0	0	100	455	181	10	-1	
4	1	1	3	1	0	100	455	181	10	-1	
5	1	1	3	1	1	100	455	181	10	9	era
3	1	1	4	0	0	98	454	338	32	-1	
4	1	1	4	1	0	98	454	338	32	-1	
5	1	1	4	1	1	98	454	33	32	27	oss
5	1	1	4	1	2	144	454	54	32	0	dese
5	1	1	4	1	3	245	454	24	32	23	oer
5	1	1	4	1	4	267	468	169	10	7	teeter

