44,44
17,50
51,5
24,20
59,0
54,0
16,44
49,39
14,10
0,30
30,20
6,30
46,0
47,11
34,9
12,3
52,20
27,30
36,30
23,16
31,30
37,40
25,20
18,46
55,0
39,0
54,40
56,0
30,10
13,40
16,50
40,33
43,40
50,10
49,50
44,20
9,40
13,30
45,50
6,40
46,50
27,10
45,53
27,50
21,50
57,40
10,50
43,31
59,10
47,40
47,10
45,40
24,50
46,30
9,1
16,11
8,50
53,30
43,50
3,49
25,0
6,0
35,50
18,1
51,50
46,30
42,40
30,20
38,20
34,20
30,10
56,31
14,0
23,30
30,52
29,50
37,40
50,30
34,50
9,20
12,40
11,30
53,58
27,48
23,14
9,0
51,30
1,4
4,21
13,40
20,20
24,20
45,0
54,40
10,20
16,20
32,30
5,20
4,30
54,30
6,10
26,50
6,40
9,8
9,30
8,34
4,47
54,50
0,30
9,10
43,10
34,27
5,46
10,20
48,43
40,4
54,24
6,50
57,50
1,0
43,10
22,13
5,22
