0,5
0,8
0,17
0,28
0,37
0,40
0,43
0,45
0,52
1,0
1,8
1,11
1,13
1,17
1,21
1,26
1,32
1,35
1,42
1,44
1,48
1,51
2,1
2,7
2,9
2,11
2,18
2,19
2,21
2,31
2,35
2,38
2,43
2,49
2,53
3,2
3,4
3,9
3,16
3,20
3,25
3,26
3,33
3,38
3,44
3,46
3,53
3,56
4,4
4,12
4,19
4,21
4,28
4,36
4,37
4,43
4,53
5,1
5,6
5,14
5,16
5,24
5,31
5,34
5,42
5,46
5,50
5,52
6,2
6,16
6,30
6,45
6,56
6,58
7,3
7,5
7,19
7,26
7,30
7,38
7,42
7,46
7,48
7,51
7,57
8,15
8,30
8,53
8,56
9,3
9,12
9,13
9,15
9,28
9,32
9,35
9,36
9,46
9,53
9,56
10,0
10,13
10,20
10,25
10,29
10,34
10,38
10,48
10,55
11,3
11,7
11,9
11,14
11,30
11,32
11,33
11,38
11,43
11,47
11,55
12,0
12,6
12,15
12,19
12,21
12,24
12,32
12,37
12,40
12,44
12,50
12,54
12,57
13,1
13,6
13,8
13,13
13,16
13,18
13,22
13,26
13,28
13,36
13,41
13,47
13,51
13,57
14,1
14,7
14,9
14,13
14,16
14,17
14,24
14,28
14,36
14,37
14,39
14,43
14,46
14,49
14,55
14,58
15,3
15,12
15,18
15,21
15,24
15,27
15,32
15,35
15,41
15,47
15,54
16,5
16,16
16,27
16,36
16,43
16,47
16,53
17,13
17,26
17,28
17,30
17,35
17,43
17,51
17,58
18,6
18,10
18,30
18,32
18,35
18,50
19,5
19,8
19,11
19,15
19,23
19,26
19,32
19,34
19,39
19,50
19,55
19,59
20,0
20,7
20,14
