10,10
42,9
53,7
38,40
47,48
5,15
41,20
59,10
12,10
8,17
33,10
52,50
13,50
59,10
44,20
40,20
12,8
52,40
19,14
5,40
36,0
53,2
25,40
8,10
41,40
46,50
33,30
51,10
22,30
57,30
4,0
15,20
40,40
26,20
13,18
46,29
9,40
50,30
30,3
33,0
18,40
15,20
30,50
26,10
30,20
5,40
34,49
46,40
11,40
33,30
7,40
27,0
0,47
51,57
9,20
4,11
41,0
18,20
17,10
57,20
46,10
39,0
42,20
19,4
2,35
48,50
6,20
29,0
2,20
1,40
41,50
14,0
23,30
4,20
17,10
15,40
56,50
17,20
56,23
13,13
34,20
22,0
28,17
45,30
0,18
30,20
18,10
42,50
8,0
27,11
41,4
44,47
58,30
50,20
51,50
20,48
2,30
14,22
22,33
39,40
