23,40
55,20
4,30
22,40
42,30
50,40
17,10
26,30
51,40
32,40
8,50
34,20
51,0
51,30
1,10
5,40
20,40
57,50
5,30
12,0
40,30
44,30
25,50
31,0
53,30
28,10
43,0
20,10
32,50
52,0
34,50
52,40
40,0
46,20
10,30
41,20
19,0
0,50
5,30
37,50
19,50
12,40
19,0
28,10
38,50
12,40
33,20
28,20
20,20
57,50
42,20
4,50
58,50
41,40
12,20
25,20
23,0
4,0
40,30
20,10
30,40
15,20
18,0
51,50
28,40
32,50
28,40
18,20
5,0
49,10
13,30
27,40
48,40
0,10
14,50
50,30
57,50
42,0
58,40
51,30
0,40
52,0
2,20
5,20
7,54
9,0
45,40
51,20
11,10
17,50
1,20
41,40
8,20
58,20
31,20
10,20
57,50
51,0
59,30
45,20
15,30
56,40
55,10
6,10
29,0
4,10
19,30
46,40
31,30
0,20
28,0
57,0
24,0
9,0
53,50
12,30
45,50
0,10
27,58
44,30
5,52
12,20
37,0
23,47
49,0
51,0
6,0
26,20
41,10
34,50
6,20
30,30
7,33
44,30
44,0
23,50
52,0
17,10
57,0
38,50
2,10
23,40
25,10
2,24
43,16
28,44
