19,37
5,38
15,10
47,50
48,30
29,10
24,40
19,0
53,30
0,20
46,50
56,40
39,0
54,20
50,50
34,10
18,47
39,5
16,50
24,10
14,48
1,0
51,51
59,40
11,20
42,40
40,56
50,30
48,10
10,20
40,10
54,10
45,40
29,50
44,20
15,30
8,20
27,0
47,10
7,30
53,50
53,10
47,40
27,40
30,10
56,50
34,30
40,50
13,30
3,40
48,30
53,23
40,0
24,20
8,49
33,20
14,30
43,30
6,0
25,50
19,10
39,40
8,50
0,0
20,40
54,30
53,50
5,30
34,0
40,31
25,10
16,30
9,50
13,40
55,10
57,0
6,20
51,0
50,20
33,30
45,30
20,20
2,40
30,30
37,40
48,20
7,50
36,0
6,51
37,0
15,20
51,20
4,30
11,53
5,38
7,40
10,10
49,10
20,20
29,20
42,0
1,50
20,50
53,22
25,20
22,50
45,30
45,40
34,30
27,50
2,14
36,0
35,0
21,0
1,2
6,50
45,20
22,0
54,30
11,10
0,20
3,36
53,0
19,10
38,35
32,10
41,50
25,50
5,50
20,10
30,40
24,57
28,40
51,20
7,7
37,57
55,50
52,55
44,20
8,50
30,20
