0,5
0,7
0,18
0,21
0,27
0,38
0,40
0,49
1,1
1,6
1,15
1,25
1,30
1,34
1,41
2,3
2,10
2,20
2,32
2,42
2,48
2,52
2,54
3,1
3,6
3,10
3,25
3,28
3,32
3,36
3,43
3,55
4,2
4,4
4,16
4,27
4,29
4,33
4,39
4,50
4,53
5,7
5,15
5,23
5,34
5,41
5,51
5,54
5,59
6,4
6,15
6,19
6,27
6,35
6,39
6,44
6,46
7,1
7,21
7,28
7,44
7,46
7,51
7,57
8,6
8,12
8,26
8,36
8,39
8,49
8,56
8,58
9,3
9,8
9,15
9,23
9,30
9,42
9,44
9,45
9,50
9,51
9,53
9,59
10,8
10,17
10,29
10,38
10,44
10,48
10,52
11,0
11,25
11,37
11,46
12,0
12,27
12,32
12,34
12,48
12,58
13,1
13,10
13,17
13,18
13,22
13,31
13,35
13,44
13,56
14,1
14,12
14,16
14,22
14,35
14,46
14,53
15,13
15,29
15,36
15,45
16,6
16,10
16,27
16,36
16,41
16,51
16,55
17,1
17,6
17,24
17,26
17,39
17,42
17,53
18,2
18,10
18,30
18,39
18,41
18,50
19,4
19,6
19,8
19,22
19,56
20,3
20,12
20,16
20,20
20,24
20,31
20,35
20,45
20,52
21,2
21,13
21,19
