36,50
6,0
21,50
40,30
55,20
13,0
15,20
54,10
16,10
5,20
38,40
40,50
58,10
40,50
12,10
49,30
58,50
8,50
34,20
17,30
27,10
32,30
41,30
25,58
57,20
47,20
55,20
33,40
15,40
39,30
29,0
35,50
42,0
47,30
47,0
9,0
16,30
37,10
49,10
29,30
4,20
54,30
15,0
54,40
20,40
37,50
37,40
16,0
16,30
26,40
28,30
27,0
4,50
21,0
32,20
30,17
23,30
7,15
51,20
40,10
25,40
58,40
35,50
57,20
7,20
7,10
30,40
44,33
49,10
50,30
49,40
43,58
57,51
11,44
3,0
1,10
42,40
7,0
18,20
2,20
45,26
13,40
15,50
18,0
4,20
58,15
38,18
1,40
25,30
19,0
28,30
