0,4
0,5
0,11
0,22
0,26
0,30
0,42
0,47
1,1
1,6
1,10
1,18
1,28
1,34
1,50
1,54
2,6
2,13
2,21
2,29
2,41
2,51
2,58
3,1
3,7
3,14
3,30
3,35
3,46
4,5
4,10
4,21
4,36
4,42
4,46
4,54
5,0
5,12
5,23
5,32
5,37
5,47
5,49
5,58
6,7
6,14
6,20
6,27
6,37
6,53
7,1
7,7
7,22
7,33
7,38
7,45
7,52
8,0
8,9
8,16
8,21
8,33
8,41
9,2
9,8
9,16
9,23
9,28
9,37
9,43
9,51
10,9
10,27
10,30
10,38
10,42
10,48
11,1
11,11
11,23
11,32
11,37
11,59
12,5
12,9
12,20
12,36
12,40
12,46
12,55
13,17
13,26
13,37
13,41
13,54
13,56
14,13
14,17
14,18
14,31
14,42
14,55
14,59
15,7
15,9
15,12
15,36
15,40
15,43
15,52
15,55
16,12
16,14
16,16
16,19
16,24
16,26
16,30
16,51
16,58
17,6
17,20
17,26
17,33
17,40
17,47
17,48
17,53
17,56
17,59
18,6
18,14
18,33
18,38
18,45
18,48
18,52
18,55
