25,0
57,40
43,20
7,50
1,20
33,0
32,40
40,30
8,20
30,30
45,20
10,40
55,40
2,20
59,30
35,50
41,40
15,0
29,40
58,20
45,20
44,50
12,0
40,30
22,0
34,20
19,20
27,50
29,30
36,50
39,50
4,20
19,20
16,30
57,50
2,20
46,10
21,0
22,0
1,30
12,10
9,40
10,10
58,20
15,10
2,0
58,34
33,30
59,0
5,20
20,10
35,20
31,40
42,30
35,0
24,20
29,40
59,40
12,42
41,30
19,50
22,40
31,50
2,1
16,30
42,30
25,20
2,40
18,30
51,0
33,30
21,50
25,20
3,13
59,20
42,40
39,10
48,30
23,40
41,50
27,40
40,50
34,30
57,50
42,10
31,20
55,40
41,20
18,10
26,0
32,30
14,20
55,40
24,20
56,50
39,30
44,20
17,40
53,30
11,30
14,0
53,40
33,10
23,10
19,50
19,40
26,0
13,40
41,0
27,10
3,10
5,0
36,0
25,30
56,0
11,50
56,40
55,20
0,0
1,40
12,0
15,30
8,0
51,10
7,50
26,30
17,50
47,40
33,20
6,40
3,10
18,10
35,30
35,20
21,40
14,20
58,20
21,20
15,30
11,50
6,50
32,40
59,20
4,30
51,30
43,40
32,0
2,30
31,50
14,0
20,10
7,50
39,10
8,0
31,0
21,10
4,0
2,40
53,50
25,40
50,53
8,20
38,30
44,50
55,30
9,20
51,40
54,10
46,50
12,41
13,0
51,20
28,20
0,20
52,20
36,30
1,0
40,10
18,17
49,30
12,10
42,50
46,40
54,0
40,20
42,30
56,30
49,0
37,30
41,40
16,50
15,10
52,20
17,0
58,10
57,40
22,22
57,50
12,37
35,5
48,58
