0,4
0,6
0,20
0,28
0,33
0,36
0,41
0,54
1,4
1,8
1,10
1,12
1,19
1,22
1,25
1,32
1,54
2,0
2,8
2,16
2,19
2,23
2,32
2,36
2,47
2,59
3,8
3,19
3,22
3,36
3,42
3,48
3,53
3,58
4,2
4,7
4,11
4,28
4,31
4,33
4,39
4,47
4,50
4,57
5,12
5,19
5,25
5,29
5,40
5,48
5,52
5,54
6,0
6,1
6,9
6,21
6,31
6,39
6,42
6,47
6,52
6,57
7,0
7,13
7,15
7,26
7,31
7,41
7,51
8,1
8,16
8,31
8,36
9,2
9,9
9,18
9,23
9,40
9,48
9,51
10,9
10,17
10,29
10,38
10,53
10,57
11,13
11,17
11,46
12,7
12,20
12,29
12,47
12,54
12,58
13,7
13,15
13,31
13,33
13,39
13,51
13,55
13,58
14,4
14,6
14,9
14,21
14,26
14,32
14,36
14,47
14,56
15,19
15,23
15,26
15,36
15,38
15,49
15,51
15,54
15,59
16,5
16,12
16,19
16,29
16,46
16,53
16,55
16,57
17,0
17,2
17,7
17,9
17,16
17,23
17,26
17,30
17,39
17,47
17,59
18,1
18,14
18,22
18,39
18,51
19,1
19,7
19,9
19,12
19,17
19,19
