0,4
0,5
0,13
0,16
0,25
0,32
0,38
0,41
0,42
0,45
0,49
0,52
0,54
1,1
1,5
1,9
1,17
1,23
1,27
1,40
1,46
1,49
2,8
2,25
2,29
2,36
2,44
2,47
2,51
3,1
3,3
3,7
3,11
3,17
3,26
3,39
3,44
3,55
4,3
4,7
4,12
4,17
4,23
4,34
4,36
4,46
4,53
5,3
5,13
5,27
5,31
5,36
5,44
5,50
5,56
6,3
6,6
6,17
6,30
6,40
6,50
7,0
7,12
7,15
7,19
7,21
7,25
7,39
7,48
7,54
8,5
8,9
8,23
8,26
8,32
8,38
8,42
8,50
8,54
8,58
9,13
9,20
9,35
9,41
9,51
9,59
10,2
10,13
10,24
10,41
10,45
10,53
10,58
11,7
11,8
11,11
11,19
11,21
11,31
11,34
11,39
11,49
12,8
12,14
12,30
12,35
12,45
12,58
13,8
13,20
13,25
13,35
13,42
13,58
14,2
14,7
14,12
14,17
14,24
14,33
14,37
14,47
14,59
15,8
15,21
15,28
15,30
15,32
15,35
15,42
15,44
15,45
16,1
16,4
16,5
16,13
16,20
16,28
16,33
16,41
16,55
17,8
17,11
17,14
17,16
17,26
17,27
17,45
17,45
17,48
18,0
18,2
18,16
18,27
18,38
18,50
19,3
19,5
19,6
19,7
19,9
19,12
19,15
19,19
19,21
19,23
19,26
19,43
19,50
20,1
20,8
