14,20
15,50
6,50
20,10
31,30
26,42
31,30
15,10
53,30
1,20
21,30
32,30
46,40
8,20
5,20
1,20
40,30
17,40
58,0
48,40
18,20
45,10
15,30
11,20
59,10
52,20
35,0
21,40
19,50
54,50
12,40
18,12
10,10
14,40
4,20
41,0
10,40
0,30
10,10
21,0
6,10
47,39
35,33
12,30
7,0
2,25
58,20
39,10
31,40
20,50
52,50
7,30
32,24
8,50
50,40
36,30
28,50
45,50
28,40
6,50
9,20
6,25
40,50
21,0
25,36
36,21
53,30
4,20
18,10
21,30
52,40
57,40
24,20
38,17
42,50
0,40
56,50
5,30
10,40
51,20
24,40
49,16
47,40
41,10
47,50
25,40
39,20
13,40
23,0
15,30
58,25
28,50
16,40
20,50
33,30
53,30
11,0
59,20
22,50
22,10
41,30
41,15
22,0
8,30
43,50
36,50
0,10
56,58
55,36
36,20
23,50
22,6
15,10
41,36
53,14
40,50
29,10
59,0
49,20
52,30
33,40
48,30
