0,4
0,5
0,7
0,9
0,13
0,14
0,24
0,32
0,41
0,46
0,57
1,4
1,6
1,11
1,15
1,24
1,32
1,34
1,46
1,53
1,57
2,4
2,16
2,20
2,27
2,38
2,40
2,57
3,0
3,12
3,13
3,16
3,19
3,24
3,36
3,48
3,55
3,58
4,6
4,14
4,21
4,24
4,33
4,40
4,50
5,5
5,13
5,14
5,24
5,26
5,28
5,41
5,50
5,51
5,57
5,58
6,6
6,7
6,10
6,13
6,16
6,20
6,32
6,45
7,1
7,3
7,25
7,26
7,29
7,30
7,38
7,46
7,50
8,1
8,2
8,5
8,7
8,9
8,13
8,14
8,32
8,37
8,39
8,47
8,50
8,54
8,56
9,1
9,3
9,17
9,21
9,24
9,30
9,32
9,41
9,57
9,59
10,7
10,10
10,13
10,14
10,15
10,21
10,24
10,40
10,45
10,47
10,49
10,55
11,3
11,7
11,10
11,13
11,14
11,20
11,24
11,29
11,42
11,44
11,52
11,56
11,58
11,59
12,2
12,9
12,20
12,29
12,35
12,38
12,47
12,49
12,52
12,54
12,57
13,6
13,7
13,17
13,24
13,29
13,37
13,41
13,47
13,53
13,57
14,6
14,23
14,26
14,29
