0,4
0,7
0,13
0,18
0,21
0,31
0,34
0,39
0,42
0,49
0,53
0,58
1,1
1,4
1,13
1,23
1,30
1,43
1,45
1,48
1,52
1,55
2,3
2,9
2,19
2,23
2,28
2,36
2,39
2,43
2,55
2,58
3,2
3,8
3,12
3,19
3,30
3,35
3,42
3,47
3,54
4,5
4,11
4,13
4,18
4,25
4,33
4,38
4,51
5,9
5,18
5,25
5,32
5,37
5,46
5,55
5,59
6,3
6,13
6,20
6,29
6,37
6,47
6,56
7,10
7,15
7,20
7,31
7,36
7,43
7,48
7,51
7,56
8,0
8,12
8,16
8,22
8,24
8,35
8,38
8,51
8,58
9,13
9,15
9,23
9,33
9,37
9,41
9,47
9,54
10,4
10,9
10,14
10,31
10,32
10,34
10,45
10,50
10,53
10,56
11,6
11,8
11,10
11,13
11,18
11,33
11,37
11,38
11,41
11,48
11,54
11,57
12,1
12,9
12,11
12,15
12,26
12,41
12,45
12,54
13,3
13,7
13,11
13,15
13,23
13,33
13,37
13,54
14,0
14,11
14,13
14,22
14,35
14,39
14,44
14,53
15,8
15,14
15,17
15,21
15,30
15,38
15,42
15,44
16,4
16,45
16,46
16,57
17,13
17,19
17,27
17,28
17,29
17,34
17,39
