12,10
34,30
44,30
59,27
14,0
4,40
44,50
18,20
35,59
27,20
49,30
58,20
33,50
28,30
40,30
5,30
16,0
3,0
34,25
40,17
43,7
13,10
59,10
43,7
9,27
58,27
0,13
30,30
19,1
41,0
55,30
45,20
29,58
21,27
50,13
28,27
30,0
57,20
23,10
52,40
46,40
11,20
48,40
17,37
10,57
35,30
58,35
12,0
58,20
50,17
57,0
17,50
22,20
59,0
39,20
16,0
55,0
11,50
4,48
11,19
3,50
55,0
31,7
38,10
31,0
17,50
11,20
15,50
53,30
20,35
56,50
0,40
20,53
24,50
18,50
28,20
20,40
15,30
55,20
50,15
19,0
48,40
16,0
42,30
4,0
37,44
21,27
20,40
15,30
40,50
48,50
30,40
58,50
54,7
33,21
40,30
54,30
48,10
20,40
53,40
40,20
53,40
29,10
7,0
34,50
51,30
11,40
4,0
56,48
10,41
1,43
58,9
32,30
43,40
32,10
10,40
5,24
19,17
8,50
25,50
0,24
27,44
52,30
1,0
17,30
3,10
6,20
4,10
49,20
51,37
12,50
17,40
45,0
53,40
7,20
1,32
45,20
59,13
34,7
1,53
49,11
36,13
3,30
17,23
54,0
59,0
38,50
51,57
14,40
58,34
59,0
24,30
54,30
38,10
2,0
52,56
43,10
56,38
32,50
35,33
4,50
43,30
43,40
41,10
11,29
