0,6
0,10
0,16
0,20
0,27
0,58
1,4
1,14
1,31
1,38
1,51
1,56
2,3
2,12
2,19
2,25
2,38
2,46
3,4
3,14
3,19
3,24
3,31
3,45
3,49
3,54
3,57
4,5
4,9
4,15
4,19
4,21
4,24
4,40
4,52
4,59
5,1
5,3
5,16
5,30
5,39
5,46
5,59
6,1
6,7
6,12
6,13
6,17
6,22
6,26
6,32
6,36
6,40
6,45
6,47
6,57
7,3
7,11
7,24
7,29
7,43
7,52
8,5
8,16
8,19
8,23
8,28
8,30
8,40
9,0
9,11
9,20
9,25
9,30
9,36
10,1
10,18
10,21
10,33
10,36
10,39
10,43
10,50
10,55
11,0
11,11
11,16
11,21
11,25
11,32
11,36
11,38
11,45
11,50
11,53
12,14
12,26
12,42
12,45
12,49
12,53
12,57
12,59
13,4
13,7
13,10
13,23
13,26
13,28
13,34
13,45
13,56
14,24
14,28
15,6
15,13
15,16
15,19
15,22
15,26
15,34
15,48
16,4
16,10
16,13
16,16
