0,4
0,5
0,7
0,21
0,27
0,33
0,45
0,53
1,8
1,16
1,19
1,25
1,31
1,36
1,39
1,46
1,52
2,1
2,13
2,24
2,32
2,45
2,54
3,0
3,10
3,23
3,31
3,45
3,47
3,51
3,55
4,0
4,7
4,13
4,22
4,32
4,41
4,47
4,52
5,3
5,13
5,22
5,28
5,36
5,51
5,59
6,6
6,21
6,27
6,34
6,40
6,47
6,50
7,2
7,13
7,19
7,28
7,40
7,58
8,5
8,12
8,15
8,24
8,44
9,1
9,11
9,18
9,29
9,34
9,38
9,41
10,2
10,7
10,26
10,32
10,42
10,52
11,0
11,16
11,32
11,38
11,42
11,43
11,59
12,5
12,9
12,18
12,27
12,32
12,45
12,50
12,59
13,2
13,9
13,18
13,28
13,32
13,48
13,56
14,2
14,9
14,19
14,22
14,42
14,46
14,59
15,4
15,14
15,16
15,38
15,57
