0,5
0,9
0,11
0,13
0,25
0,33
0,43
0,51
0,53
0,57
1,0
1,8
1,13
1,15
1,27
1,31
2,8
2,19
2,25
2,34
2,42
3,3
3,14
3,28
3,34
3,54
4,5
4,8
4,10
4,25
4,30
4,37
4,50
5,0
5,10
5,15
5,23
5,29
5,35
5,49
6,4
6,14
6,27
6,42
6,52
7,8
7,12
7,16
7,21
7,28
7,30
7,42
7,51
8,0
8,16
8,24
8,36
8,40
8,49
8,59
9,4
9,31
9,37
9,58
10,1
10,2
10,5
10,26
10,43
11,8
11,21
11,28
11,36
11,54
12,1
12,10
12,16
12,18
12,31
12,38
12,45
12,47
13,0
13,12
13,38
13,43
13,45
13,49
13,54
13,57
14,6
14,10
14,17
14,32
14,34
14,55
15,8
15,22
15,23
15,25
15,35
15,37
15,43
15,45
15,56
15,59
15,59
16,4
16,29
16,38
16,44
16,56
17,1
17,3
17,29
