0,20
14,13
12,20
13,20
9,0
26,40
5,0
15,57
35,20
41,30
32,10
7,0
44,10
31,30
46,0
18,37
1,50
57,10
18,10
58,40
54,50
21,40
43,10
59,30
59,10
5,40
59,0
0,20
12,20
45,30
19,0
39,0
26,50
0,20
33,20
36,30
17,0
19,20
40,0
11,10
27,50
53,10
20,50
20,20
28,0
35,0
36,30
45,40
1,40
40,10
4,0
47,50
34,30
8,30
44,20
10,33
2,30
27,0
56,50
45,50
24,0
20,40
39,30
13,30
36,10
29,47
25,20
52,20
14,0
21,22
14,20
41,10
40,10
39,30
27,30
54,10
20,30
58,40
37,30
26,30
30,10
9,10
10,0
41,50
25,39
21,47
21,45
27,20
43,30
45,6
2,30
53,20
33,40
33,50
27,50
26,10
34,20
47,30
16,40
46,30
33,30
27,40
39,40
11,40
38,40
30,0
6,53
40,40
59,20
8,50
50,30
30,30
24,30
31,10
39,10
37,30
28,20
31,50
6,20
5,50
59,40
30,10
22,40
5,7
23,0
20,20
31,10
24,0
47,50
53,40
0,46
24,37
37,20
36,40
48,40
1,40
32,20
27,50
3,40
50,51
43,30
33,10
29,40
48,10
9,20
34,0
10,30
12,50
10,0
3,10
47,29
