20,0
56,0
6,53
54,20
2,57
20,10
41,0
35,30
11,0
41,50
15,30
17,10
24,40
33,50
11,0
23,30
19,50
44,0
33,40
31,10
1,40
47,30
37,30
4,50
10,10
9,0
6,0
23,30
1,40
11,30
23,30
13,3
57,20
45,10
53,0
16,20
6,50
41,10
54,21
30,20
57,0
13,20
56,40
25,50
50,20
20,40
34,40
8,10
51,10
25,53
16,30
53,20
29,44
29,40
44,10
8,30
36,50
42,2
0,0
44,50
12,50
19,0
26,30
46,1
27,52
30,20
18,39
53,46
56,10
6,10
20,36
38,50
59,30
57,50
5,10
33,0
14,30
53,40
55,50
56,40
22,50
38,7
5,30
10,10
45,7
47,50
29,40
46,30
49,28
43,40
32,40
8,0
44,45
13,0
57,50
30,20
27,20
17,10
15,57
